k,stop_width,n,clusters,unresolved,excess_gross_R,se_gross_R,t,ci_low_R,ci_high_R,p_signal,p_control,signal_gross_R,control_gross_R,cost_R,signal_net_R,control_net_R,excess_net_R,break_even_cost_R,edge_to_cost,required_multiple,exec_tf,regime,band,stage,scenario,signal_real,economics_viable
0.25,0.015,82608,1412,62,0.0034348973465039706,0.001719464828599598,1.9976549036489977,6.474628244875847e-05,0.006805048410559182,0.7962667054038349,0.7935187875266319,-0.004666618245206311,-0.008101515591710129,0.14533333333333334,-0.14999995157853965,-0.15343484892504347,0.0034348973465039706,0.0034348973465039706,0.023634614769522732,42.31082290748899,5,ALL,primary,B,C_high_slip,True,False
0.25,0.015,82608,1412,62,0.0034348973465039706,0.001719464828599598,1.9976549036489977,6.474628244875847e-05,0.006805048410559182,0.7962667054038349,0.7935187875266319,-0.004666618245206311,-0.008101515591710129,0.0684,-0.07306661824520631,-0.07650151559171013,0.0034348973465039706,0.0034348973465039706,0.05021779746350834,19.91325885462555,5,ALL,primary,B,D_fee_sens,True,False
0.5,0.015,82599,1412,71,0.0022972433080303634,0.002529692741041199,0.9081115942503115,-0.002660954464410386,0.007255441080471113,0.665395464836136,0.6638639692974492,-0.0019068027457960213,-0.004204046053826183,0.10533333333333333,-0.10724013607912936,-0.10953737938715952,0.0022972433080303634,0.0022972433080303634,0.021809271911680667,45.852057971014496,5,ALL,primary,B,A_baseline,False,False
0.5,0.015,82599,1412,71,0.0022972433080303634,0.002529692741041199,0.9081115942503115,-0.002660954464410386,0.007255441080471113,0.665395464836136,0.6638639692974492,-0.0019068027457960213,-0.004204046053826183,0.09200000000000001,-0.09390680274579603,-0.0962040460538262,0.0022972433080303634,0.0022972433080303634,0.024970035956851773,40.04800000000001,5,ALL,primary,B,B_low_slip,False,False
0.5,0.015,82599,1412,71,0.0022972433080303634,0.002529692741041199,0.9081115942503115,-0.002660954464410386,0.007255441080471113,0.665395464836136,0.6638639692974492,-0.0019068027457960213,-0.004204046053826183,0.14533333333333334,-0.14724013607912936,-0.14953737938715952,0.0022972433080303634,0.0022972433080303634,0.015806720009383234,63.26423188405798,5,ALL,primary,B,C_high_slip,False,False
0.5,0.015,82599,1412,71,0.0022972433080303634,0.002529692741041199,0.9081115942503115,-0.002660954464410386,0.007255441080471113,0.665395464836136,0.6638639692974492,-0.0019068027457960213,-0.004204046053826183,0.0684,-0.07030680274579602,-0.07260404605382619,0.0022972433080303634,0.0022972433080303634,0.03358542847997607,29.77481739130435,5,ALL,primary,B,D_fee_sens,False,False
0.75,0.015,82587,1412,83,0.002320280431544916,0.0032526173879570876,0.7133579375600165,-0.004054849648850976,0.008695410511940808,0.5727899064017339,0.5714640318694225,0.0023823362030341855,6.20557714894332e-05,0.10533333333333333,-0.10295099713029915,-0.1052712775618439,0.002320280431544916,0.002320280431544916,0.02202797878048971,45.39681148075669,5,ALL,primary,B,A_baseline,False,False
0.75,0.015,82587,1412,83,0.002320280431544916,0.0032526173879570876,0.7133579375600165,-0.004054849648850976,0.008695410511940808,0.5727899064017339,0.5714640318694225,0.0023823362030341855,6.20557714894332e-05,0.09200000000000001,-0.08961766379696583,-0.09193794422851058,0.002320280431544916,0.002320280431544916,0.0252204394733143,39.65037964774952,5,ALL,primary,B,B_low_slip,False,False
0.75,0.015,82587,1412,83,0.002320280431544916,0.0032526173879570876,0.7133579375600165,-0.004054849648850976,0.008695410511940808,0.5727899064017339,0.5714640318694225,0.0023823362030341855,6.20557714894332e-05,0.14533333333333334,-0.14295099713029916,-0.1452712775618439,0.002320280431544916,0.002320280431544916,0.01596523232714392,62.63610697977822,5,ALL,primary,B,C_high_slip,False,False
0.75,0.015,82587,1412,83,0.002320280431544916,0.0032526173879570876,0.7133579375600165,-0.004054849648850976,0.008695410511940808,0.5727899064017339,0.5714640318694225,0.0023823362030341855,6.20557714894332e-05,0.0684,-0.06601766379696582,-0.06833794422851057,0.002320280431544916,0.002320280431544916,0.03392222853135842,29.47919530332681,5,ALL,primary,B,D_fee_sens,False,False
1.0,0.015,82583,1412,87,0.0028456219803107176,0.004051974770438559,0.7022802809808034,-0.005096248569748859,0.010787492530370294,0.5032876015644866,0.5018647905743313,0.006575203128973195,0.0037295811486626196,0.10533333333333333,-0.09875813020436014,-0.10160375218467071,0.0028456219803107176,0.0028456219803107176,0.027015398547253648,37.01592624113476,5,ALL,primary,B,A_baseline,False,False
1.0,0.015,82583,1412,87,0.0028456219803107176,0.004051974770438559,0.7022802809808034,-0.005096248569748859,0.010787492530370294,0.5032876015644866,0.5018647905743313,0.006575203128973195,0.0037295811486626196,0.09200000000000001,-0.08542479687102682,-0.08827041885133739,0.0028456219803107176,0.0028456219803107176,0.030930673699029534,32.330365957446816,5,ALL,primary,B,B_low_slip,False,False
1.0,0.015,82583,1412,87,0.0028456219803107176,0.004051974770438559,0.7022802809808034,-0.005096248569748859,0.010787492530370294,0.5032876015644866,0.5018647905743313,0.006575203128973195,0.0037295811486626196,0.14533333333333334,-0.13875813020436015,-0.14160375218467072,0.0028456219803107176,0.0028456219803107176,0.019579967754431542,51.07260709219859,5,ALL,primary,B,C_high_slip,False,False
1.0,0.015,82583,1412,87,0.0028456219803107176,0.004051974770438559,0.7022802809808034,-0.005096248569748859,0.010787492530370294,0.5032876015644866,0.5018647905743313,0.006575203128973195,0.0037295811486626196,0.0684,-0.06182479687102681,-0.06467041885133738,0.0028456219803107176,0.0028456219803107176,0.04160266053085844,24.03692425531915,5,ALL,primary,B,D_fee_sens,False,False
0.25,0.02,82598,1412,72,0.0036471827405021914,0.001680985948450484,2.1696687850746925,0.0003524502815392428,0.0069419151994651405,0.799220320104603,0.7963025739122013,-0.0009745998692463065,-0.004621782609748437,0.079,-0.07997459986924631,-0.08362178260974844,0.0036471827405021914,0.0036471827405021914,0.04616687013293913,21.660554356846472,5,ALL,primary,B,A_baseline,True,False
0.25,0.02,82598,1412,72,0.0036471827405021914,0.001680985948450484,2.1696687850746925,0.0003524502815392428,0.0069419151994651405,0.799220320104603,0.7963025739122013,-0.0009745998692463065,-0.004621782609748437,0.069,-0.06997459986924631,-0.07362178260974844,0.0036471827405021914,0.0036471827405021914,0.05285772087684335,18.91871203319502,5,ALL,primary,B,B_low_slip,True,False
0.25,0.02,82598,1412,72,0.0036471827405021914,0.001680985948450484,2.1696687850746925,0.0003524502815392428,0.0069419151994651405,0.799220320104603,0.7963025739122013,-0.0009745998692463065,-0.004621782609748437,0.109,-0.1099745998692463,-0.11362178260974844,0.0036471827405021914,0.0036471827405021914,0.033460392114699006,29.88608132780083,5,ALL,primary,B,C_high_slip,True,False
0.25,0.02,82598,1412,72,0.0036471827405021914,0.001680985948450484,2.1696687850746925,0.0003524502815392428,0.0069419151994651405,0.799220320104603,0.7963025739122013,-0.0009745998692463065,-0.004621782609748437,0.0513,-0.052274599869246305,-0.055921782609748436,0.0036471827405021914,0.0036471827405021914,0.07109518012674837,14.06565112033195,5,ALL,primary,B,D_fee_sens,True,False
0.5,0.02,82569,1412,101,0.0027704102023761944,0.002406803878301918,1.1510743469180433,-0.0019469253990955656,0.007487745803847954,0.6645351160847291,0.6626881759498117,-0.0031973258729063314,-0.005967736075282559,0.079,-0.08219732587290633,-0.08496773607528256,0.0027704102023761944,0.0027704102023761944,0.035068483574382206,28.515632786885245,5,ALL,primary,B,A_baseline,False,False
0.5,0.02,82569,1412,101,0.0027704102023761944,0.002406803878301918,1.1510743469180433,-0.0019469253990955656,0.007487745803847954,0.6645351160847291,0.6626881759498117,-0.0031973258729063314,-0.005967736075282559,0.069,-0.07219732587290634,-0.07496773607528257,0.0027704102023761944,0.0027704102023761944,0.04015087249820571,24.906059016393446,5,ALL,primary,B,B_low_slip,False,False
0.5,0.02,82569,1412,101,0.0027704102023761944,0.002406803878301918,1.1510743469180433,-0.0019469253990955656,0.007487745803847954,0.6645351160847291,0.6626881759498117,-0.0031973258729063314,-0.005967736075282559,0.109,-0.11219732587290633,-0.11496773607528256,0.0027704102023761944,0.0027704102023761944,0.02541660736124949,39.344354098360654,5,ALL,primary,B,C_high_slip,False,False
0.5,0.02,82569,1412,101,0.0027704102023761944,0.002406803878301918,1.1510743469180433,-0.0019469253990955656,0.007487745803847954,0.6645351160847291,0.6626881759498117,-0.0031973258729063314,-0.005967736075282559,0.0513,-0.05449732587290633,-0.05726773607528256,0.0027704102023761944,0.0027704102023761944,0.05400409751220652,18.51711344262295,5,ALL,primary,B,D_fee_sens,False,False
0.75,0.02,82535,1412,135,0.00276700793602714,0.0029733756211460754,0.9305948149802238,-0.0030608082814191674,0.008594824153473448,0.572217846974011,0.5706366995819955,0.0013812322045192449,-0.0013857757315078878,0.079,-0.07761876779548076,-0.08038577573150789,0.00276700793602714,0.00276700793602714,0.03502541691173595,28.550695128626163,5,ALL,primary,B,A_baseline,False,False
0.75,0.02,82535,1412,135,0.00276700793602714,0.0029733756211460754,0.9305948149802238,-0.0030608082814191674,0.008594824153473448,0.572217846974011,0.5706366995819955,0.0013812322045192449,-0.0013857757315078878,0.069,-0.06761876779548076,-0.0703857757315079,0.00276700793602714,0.00276700793602714,0.0401015642902484,24.936683087027916,5,ALL,primary,B,B_low_slip,False,False
0.75,0.02,82535,1412,135,0.00276700793602714,0.0029733756211460754,0.9305948149802238,-0.0030608082814191674,0.008594824153473448,0.572217846974011,0.5706366995819955,0.0013812322045192449,-0.0013857757315078878,0.109,-0.10761876779548075,-0.11038577573150789,0.00276700793602714,0.00276700793602714,0.025385393908505874,39.392731253420905,5,ALL,primary,B,C_high_slip,False,False
0.75,0.02,82535,1412,135,0.00276700793602714,0.0029733756211460754,0.9305948149802238,-0.0030608082814191674,0.008594824153473448,0.572217846974011,0.5706366995819955,0.0013812322045192449,-0.0013857757315078878,0.0513,-0.049918767795480753,-0.052685775731507886,0.00276700793602714,0.00276700793602714,0.05393777653074347,18.539881773399014,5,ALL,primary,B,D_fee_sens,False,False
1.0,0.02,82528,1412,142,0.0017690965490500194,0.0037378293862933253,0.4732951577558147,-0.005557049048084898,0.009095242146184936,0.5027505816207832,0.5018660333462582,0.005501163241566465,0.003732066692516467,0.079,-0.07349883675843354,-0.07526793330748353,0.0017690965490500194,0.0017690965490500194,0.022393627203164804,44.65556164383562,5,ALL,primary,B,A_baseline,False,False
1.0,0.02,82528,1412,142,0.0017690965490500194,0.0037378293862933253,0.4732951577558147,-0.005557049048084898,0.009095242146184936,0.5027505816207832,0.5018660333462582,0.005501163241566465,0.003732066692516467,0.069,-0.06349883675843354,-0.06526793330748354,0.0017690965490500194,0.0017690965490500194,0.02563908042101477,39.00295890410959,5,ALL,primary,B,B_low_slip,False,False
1.0,0.02,82528,1412,142,0.0017690965490500194,0.0037378293862933253,0.4732951577558147,-0.005557049048084898,0.009095242146184936,0.5027505816207832,0.5018660333462582,0.005501163241566465,0.003732066692516467,0.109,-0.10349883675843354,-0.10526793330748353,0.0017690965490500194,0.0017690965490500194,0.016230243569266233,61.6133698630137,5,ALL,primary,B,C_high_slip,False,False
1.0,0.02,82528,1412,142,0.0017690965490500194,0.0037378293862933253,0.4732951577558147,-0.005557049048084898,0.009095242146184936,0.5027505816207832,0.5018660333462582,0.005501163241566465,0.003732066692516467,0.0513,-0.045798836758433534,-0.04756793330748353,0.0017690965490500194,0.0017690965490500194,0.034485312846978936,28.99785205479452,5,ALL,primary,B,D_fee_sens,False,False
0.25,0.03,82549,1412,121,0.002680226289839974,0.0015908828509739936,1.6847414554748936,-0.000437904098069053,0.005798356677749002,0.7924505445250699,0.7903063634931979,-0.009436819343662584,-0.012117045633502577,0.05266666666666667,-0.06210348601032925,-0.06478371230016924,0.002680226289839974,0.002680226289839974,0.05089037259189824,19.65008210922787,5,ALL,primary,B,A_baseline,False,False
0.25,0.03,82549,1412,121,0.002680226289839974,0.0015908828509739936,1.6847414554748936,-0.000437904098069053,0.005798356677749002,0.7924505445250699,0.7903063634931979,-0.009436819343662584,-0.012117045633502577,0.046000000000000006,-0.05543681934366259,-0.05811704563350258,0.002680226289839974,0.002680226289839974,0.058265788909564645,17.162729943502825,5,ALL,primary,B,B_low_slip,False,False
0.25,0.03,82549,1412,121,0.002680226289839974,0.0015908828509739936,1.6847414554748936,-0.000437904098069053,0.005798356677749002,0.7924505445250699,0.7903063634931979,-0.009436819343662584,-0.012117045633502577,0.07266666666666667,-0.08210348601032925,-0.08478371230016925,0.002680226289839974,0.002680226289839974,0.03688384802532074,27.11213860640301,5,ALL,primary,B,C_high_slip,False,False
0.25,0.03,82549,1412,121,0.002680226289839974,0.0015908828509739936,1.6847414554748936,-0.000437904098069053,0.005798356677749002,0.7924505445250699,0.7903063634931979,-0.009436819343662584,-0.012117045633502577,0.0342,-0.043636819343662585,-0.04631704563350258,0.002680226289839974,0.002680226289839974,0.07836918976140275,12.760116610169492,5,ALL,primary,B,D_fee_sens,False,False
0.5,0.03,82486,1412,184,0.00409160342361128,0.0021044435279971535,1.9442685770263226,-3.310589126314127e-05,0.0082163127384857,0.660718182479451,0.6579904468637102,-0.008922726280823468,-0.013014329704434724,0.05266666666666667,-0.061589392947490135,-0.06568099637110139,0.00409160342361128,0.00409160342361128,0.07768867260021417,12.871889382716049,5,ALL,primary,B,A_baseline,False,False
0.5,0.03,82486,1412,184,0.00409160342361128,0.0021044435279971535,1.9442685770263226,-3.310589126314127e-05,0.0082163127384857,0.660718182479451,0.6579904468637102,-0.008922726280823468,-0.013014329704434724,0.046000000000000006,-0.054922726280823474,-0.05901432970443473,0.00409160342361128,0.00409160342361128,0.08894790051328869,11.242536296296297,5,ALL,primary,B,B_low_slip,False,False
0.5,0.03,82486,1412,184,0.00409160342361128,0.0021044435279971535,1.9442685770263226,-3.310589126314127e-05,0.0082163127384857,0.660718182479451,0.6579904468637102,-0.008922726280823468,-0.013014329704434724,0.07266666666666667,-0.08158939294749014,-0.0856809963711014,0.00409160342361128,0.00409160342361128,0.056306469132265315,17.75994864197531,5,ALL,primary,B,C_high_slip,False,False
0.5,0.03,82486,1412,184,0.00409160342361128,0.0021044435279971535,1.9442685770263226,-3.310589126314127e-05,0.0082163127384857,0.660718182479451,0.6579904468637102,-0.008922726280823468,-0.013014329704434724,0.0342,-0.04312272628082347,-0.047214329704434725,0.00409160342361128,0.00409160342361128,0.11963752700617777,8.358581333333333,5,ALL,primary,B,D_fee_sens,False,False
0.75,0.03,82479,1412,191,0.0014852265425138518,0.0026184183613341587,0.5672227801507955,-0.003646873445701099,0.006617326530728803,0.5651135440536379,0.5642648431722014,-0.011051297906133684,-0.012536524448647612,0.05266666666666667,-0.06371796457280035,-0.06520319111531428,0.0014852265425138518,0.0014852265425138518,0.028200503971781997,35.460359183673475,5,ALL,primary,B,A_baseline,False,False
0.75,0.03,82479,1412,191,0.0014852265425138518,0.0026184183613341587,0.5672227801507955,-0.003646873445701099,0.006617326530728803,0.5651135440536379,0.5642648431722014,-0.011051297906133684,-0.012536524448647612,0.046000000000000006,-0.05705129790613369,-0.05853652444864762,0.0014852265425138518,0.0014852265425138518,0.03228753353290982,30.971706122448985,5,ALL,primary,B,B_low_slip,False,False
0.75,0.03,82479,1412,191,0.0014852265425138518,0.0026184183613341587,0.5672227801507955,-0.003646873445701099,0.006617326530728803,0.5651135440536379,0.5642648431722014,-0.011051297906133684,-0.012536524448647612,0.07266666666666667,-0.08371796457280035,-0.08520319111531428,0.0014852265425138518,0.0014852265425138518,0.02043889737404383,48.926318367346944,5,ALL,primary,B,C_high_slip,False,False
0.75,0.03,82479,1412,191,0.0014852265425138518,0.0026184183613341587,0.5672227801507955,-0.003646873445701099,0.006617326530728803,0.5651135440536379,0.5642648431722014,-0.011051297906133684,-0.012536524448647612,0.0342,-0.045251297906133685,-0.046736524448647614,0.0014852265425138518,0.0014852265425138518,0.04342767668169157,23.026790204081635,5,ALL,primary,B,D_fee_sens,False,False
1.0,0.03,82478,1412,192,0.004098062513640001,0.0032496725535925254,1.2610693680843557,-0.002271295691401349,0.01046742071868135,0.5028007468658309,0.5007517156090109,0.005601493731661744,0.0015034312180217668,0.05266666666666667,-0.04706517293500492,-0.0511632354486449,0.004098062513640001,0.004098062513640001,0.07781131355012659,12.851601577909271,5,ALL,primary,B,A_baseline,False,False
1.0,0.03,82478,1412,192,0.004098062513640001,0.0032496725535925254,1.2610693680843557,-0.002271295691401349,0.01046742071868135,0.5028007468658309,0.5007517156090109,0.005601493731661744,0.0015034312180217668,0.046000000000000006,-0.04039850626833826,-0.04449656878197824,0.004098062513640001,0.004098062513640001,0.08908831551391305,11.22481656804734,5,ALL,primary,B,B_low_slip,False,False
1.0,0.03,82478,1412,192,0.004098062513640001,0.0032496725535925254,1.2610693680843557,-0.002271295691401349,0.01046742071868135,0.5028007468658309,0.5007517156090109,0.005601493731661744,0.0015034312180217668,0.07266666666666667,-0.06706517293500493,-0.0711632354486449,0.004098062513640001,0.004098062513640001,0.056395355692293585,17.73195660749507,5,ALL,primary,B,C_high_slip,False,False
1.0,0.03,82478,1412,192,0.004098062513640001,0.0032496725535925254,1.2610693680843557,-0.002271295691401349,0.01046742071868135,0.5028007468658309,0.5007517156090109,0.005601493731661744,0.0015034312180217668,0.0342,-0.028598506268338257,-0.032696568781978234,0.004098062513640001,0.004098062513640001,0.11982638928771931,8.345407100591716,5,ALL,primary,B,D_fee_sens,False,False
0.25,0.05,82482,1412,188,0.001750381901505783,0.0014631076651240146,1.19634524733176,-0.0011173091221372855,0.004618072925148852,0.7864625009092893,0.7850621953880846,-0.016921873863388393,-0.018672255764894174,0.031599999999999996,-0.04852187386338839,-0.05027225576489417,0.001750381901505783,0.001750381901505783,0.05539183232613238,18.053203116883115,5,ALL,primary,B,A_baseline,False,False
0.25,0.05,82482,1412,188,0.001750381901505783,0.0014631076651240146,1.19634524733176,-0.0011173091221372855,0.004618072925148852,0.7864625009092893,0.7850621953880846,-0.016921873863388393,-0.018672255764894174,0.027600000000000003,-0.04452187386338839,-0.046272255764894174,0.001750381901505783,0.001750381901505783,0.06341963411252836,15.767987532467535,5,ALL,primary,B,B_low_slip,False,False
0.25,0.05,82482,1412,188,0.001750381901505783,0.0014631076651240146,1.19634524733176,-0.0011173091221372855,0.004618072925148852,0.7864625009092893,0.7850621953880846,-0.016921873863388393,-0.018672255764894174,0.0436,-0.06052187386338839,-0.062272255764894174,0.001750381901505783,0.001750381901505783,0.04014637388774732,24.90884987012987,5,ALL,primary,B,C_high_slip,False,False
0.25,0.05,82482,1412,188,0.001750381901505783,0.0014631076651240146,1.19634524733176,-0.0011173091221372855,0.004618072925148852,0.7864625009092893,0.7850621953880846,-0.016921873863388393,-0.018672255764894174,0.02052,-0.03744187386338839,-0.03919225576489417,0.001750381901505783,0.001750381901505783,0.0853012622566171,11.723155948051948,5,ALL,primary,B,D_fee_sens,False,False
0.5,0.05,82356,1411,314,0.0021856331050560977,0.001818308447476834,1.2020144921445972,-0.0013782514519984968,0.005749517662110693,0.6521079217057653,0.6506508329690611,-0.021838117441352112,-0.024023750546408262,0.031599999999999996,-0.05343811744135211,-0.05562375054640826,0.0021856331050560977,0.0021856331050560977,0.06916560459038285,14.458053333333334,5,ALL,primary,B,A_baseline,False,False
