k,stop_width,n,clusters,unresolved,excess_gross_R,se_gross_R,t,ci_low_R,ci_high_R,p_signal,p_control,signal_gross_R,control_gross_R,cost_R,signal_net_R,control_net_R,excess_net_R,break_even_cost_R,edge_to_cost,required_multiple,exec_tf,regime,band,stage,signal_real,economics_viable,symbol
0.5,0.1,7966,776,119,0.0022596033140848608,0.008714126192286223,0.2593034877191783,-0.014820084022796137,0.01933929065096586,0.6652021089630932,0.6636957067537033,-0.002196836555360182,-0.004456439869445106,0.015799999999999998,-0.01799683655536018,-0.020256439869445104,0.0022596033140848608,0.0022596033140848608,0.1430128679800545,6.992377777777777,15,HIGH,diagnostic,A,False,False,
0.5,0.1,6478,333,445,0.0009262117937635073,0.0071518181908111,0.12950717832194555,-0.013091351860226249,0.014943775447753264,0.7042297005248533,0.7036122259956776,0.05634455078727996,0.055418338993516336,0.015799999999999998,0.04054455078727996,0.03961833899351634,0.0009262117937635073,0.0009262117937635073,0.05862099960528528,17.05873333333333,15,ALL,diagnostic,A-symbol,False,False,BTCUSD
0.5,0.1,6698,349,88,0.0073902657509704395,0.007939956830143542,0.930769009085007,-0.008172049636110904,0.02295258113805178,0.6600477754553599,0.6551209316213795,-0.00992833681696026,-0.01731860256793072,0.015799999999999998,-0.025728336816960257,-0.03311860256793071,0.0073902657509704395,0.0073902657509704395,0.4677383386690152,2.1379474747474743,15,ALL,diagnostic,A-symbol,False,False,ETHUSD
0.5,0.1,6518,351,67,-0.004487572875115066,0.008302884720465933,-0.5404835820559528,-0.02076122692722829,0.011786081176998161,0.6548020865296104,0.657793801779687,-0.017796870205584403,-0.013309297330469372,0.015799999999999998,-0.0335968702055844,-0.02910929733046937,-0.004487572875115066,-0.004487572875115066,-0.28402359969082697,,15,ALL,diagnostic,A-symbol,False,False,SOLUSD
0.5,0.1,6842,349,52,0.008440514469453377,0.007940922319193527,1.0629136176099236,-0.007123693276165934,0.024004722215072688,0.6436714410990938,0.6380444314527915,-0.0344928383513593,-0.042933352820812676,0.015799999999999998,-0.050292838351359295,-0.05873335282081267,0.008440514469453377,0.008440514469453377,0.5342097765476821,1.871923809523809,15,ALL,diagnostic,A-symbol,False,False,XRPUSD
0.5,0.0025,6810,1243,0,0.001762114537444934,0.007653405378505094,0.23023927915721093,-0.013238560004425052,0.01676278907931492,0.6599118942731278,0.6587371512481645,-0.010132158590308249,-0.011894273127753374,0.632,-0.6421321585903083,-0.6438942731277534,0.001762114537444934,0.001762114537444934,0.002788155913678693,358.65999999999997,60,ALL,primary,A,False,False,
0.5,0.0025,2422,507,0,-0.01486374896779521,0.012426869178684179,-1.1960976456798156,-0.0392204125580162,0.009492914622425781,0.6589595375722543,0.6688687035507844,-0.011560693641618491,0.003303055326176585,0.632,-0.6435606936416185,-0.6286969446738234,-0.01486374896779521,-0.01486374896779521,-0.02351859013891647,,60,LOW,primary,A,False,False,
0.5,0.0025,2293,616,0,0.009485390318360227,0.013111481488773044,0.7234415368303173,-0.016213113399634937,0.03518389403635539,0.6641953772350633,0.6578717836894897,-0.003706934147405083,-0.01319232446576546,0.632,-0.6357069341474051,-0.6451923244657655,0.009485390318360227,0.009485390318360227,0.015008528984747194,66.6287816091954,60,NORMAL,primary,A,False,False,
0.5,0.0025,2095,510,0,0.012529832935560859,0.013542014378001309,0.9252562126883637,-0.014012515245321705,0.03907218111644342,0.6563245823389021,0.6479713603818615,-0.015513126491646823,-0.028042959427207692,0.632,-0.6475131264916468,-0.6600429594272077,0.012529832935560859,0.012529832935560859,0.019825685024621613,50.43961904761905,60,HIGH,primary,A,False,False,
0.5,0.0025,1691,309,0,-0.01020106445890006,0.015416083363889629,-0.6617157041842975,-0.040416587852123737,0.020014458934323614,0.6599645180366647,0.6667652276759314,-0.010053222945002993,0.00014784151389712896,0.632,-0.642053222945003,-0.6318521584861029,-0.01020106445890006,-0.01020106445890006,-0.0161409247767406,,60,ALL,primary,A-symbol,False,False,BTCUSD
0.5,0.0025,1787,314,0,0.002518186905428092,0.014723273849880161,0.171034440512603,-0.026339429840337027,0.031375803651193204,0.6698377168438724,0.668158925573587,0.004756575265808527,0.0022383883603804833,0.632,-0.6272434247341915,-0.6297616116396195,0.002518186905428092,0.002518186905428092,0.003984472951626727,250.9742222222222,60,ALL,primary,A-symbol,False,False,ETHUSD
0.5,0.0025,1618,308,0,0.013906056860321384,0.015819270420432366,0.8790580406514922,-0.017099713163726056,0.04491182688436882,0.6520395550061805,0.6427688504326329,-0.021940667490729204,-0.03584672435105074,0.632,-0.6539406674907292,-0.6678467243510507,0.013906056860321384,0.013906056860321384,0.022003254525824974,45.44782222222223,60,ALL,primary,A-symbol,False,False,SOLUSD
0.5,0.0025,1714,312,0,0.0013127187864644108,0.015192508404864335,0.0864056646527248,-0.028464597687069687,0.031090035259998504,0.6569428238039673,0.6560676779463244,-0.014585764294049008,-0.015898483080513448,0.632,-0.646585764294049,-0.6478984830805135,0.0013127187864644108,0.0013127187864644108,0.002077086687443688,481.4435555555555,60,ALL,primary,A-symbol,False,False,XRPUSD
0.5,0.005,6810,1243,0,0.00870044052863436,0.007911766660122933,1.0996836613605556,-0.006806622125206585,0.024207503182475304,0.6698972099853158,0.6640969162995595,0.004845814977973539,-0.0038546255506608507,0.316,-0.31115418502202646,-0.31985462555066085,0.00870044052863436,0.00870044052863436,0.02753303964757709,36.32,60,ALL,primary,A,False,False,
0.5,0.005,2422,507,0,-0.009289843104872006,0.014268518699470422,-0.6510727077238089,-0.037256139755834035,0.01867645354609002,0.652353426919901,0.6585466556564823,-0.02146985962014858,-0.01218001651527656,0.316,-0.3374698596201486,-0.32818001651527656,-0.009289843104872006,-0.009289843104872006,-0.029398237673645588,,60,LOW,primary,A,False,False,
0.5,0.005,2293,616,0,0.022241604884430877,0.013018630398883903,1.7084442988978061,-0.0032749106973815707,0.04775812046624332,0.6864369821194941,0.6716092455298736,0.02965547317924111,0.0074138682948103884,0.316,-0.2863445268207589,-0.3085861317051896,0.022241604884430877,0.022241604884430877,0.07038482558364202,14.207607843137254,60,NORMAL,primary,A,False,False,
0.5,0.005,2095,510,0,0.014677804295942721,0.013241882815509367,1.1084378634397483,-0.011276286022455641,0.04063189461434108,0.6720763723150358,0.662291169451074,0.008114558472553712,-0.0065632458233889635,0.316,-0.3078854415274463,-0.32256324582338897,0.014677804295942721,0.014677804295942721,0.04644874777197063,21.52910569105691,60,HIGH,primary,A,False,False,
0.5,0.005,1691,309,0,0.000443524541691307,0.017165315038890232,0.025838415472506333,-0.033200492934533546,0.03408754201791616,0.667652276759314,0.6673565937315198,0.0014784151389710676,0.0010348905972796807,0.316,-0.31452158486102894,-0.3149651094027203,0.000443524541691307,0.000443524541691307,0.0014035586762383132,712.4746666666666,60,ALL,primary,A-symbol,False,False,BTCUSD
0.5,0.005,1787,314,0,0.0008393956351426973,0.015639587331473446,0.05367121378282657,-0.029814195534545257,0.03149298680483065,0.6608841634023503,0.6603245663122552,-0.008673754896474484,-0.009513150531617165,0.316,-0.3246737548964745,-0.32551315053161717,0.0008393956351426973,0.0008393956351426973,0.002656315301084485,376.46133333333336,60,ALL,primary,A-symbol,False,False,ETHUSD
0.5,0.005,1618,308,0,0.030593325092707048,0.015112585903991366,2.024360707496596,0.0009726567208839694,0.06021399346453013,0.6835599505562423,0.6631644004944376,0.025339925834363397,-0.005253399258343672,0.316,-0.2906600741656366,-0.3212533992583437,0.030593325092707048,0.030593325092707048,0.0968143199136299,10.329050505050505,60,ALL,primary,A-symbol,True,False,SOLUSD
0.5,0.005,1714,312,0,0.004375729288214702,0.015046076472665832,0.29082194924132404,-0.025114580598210333,0.033866039174639734,0.6686114352392065,0.6656942823803967,0.0029171528588096685,-0.0014585764294048342,0.316,-0.31308284714119033,-0.31745857642940484,0.004375729288214702,0.004375729288214702,0.013847244582957918,72.21653333333335,60,ALL,primary,A-symbol,False,False,XRPUSD
0.5,0.0075,6810,1243,0,0.006497797356828193,0.008760507505001867,0.7417147183674273,-0.01067279735297547,0.023668392066631853,0.6666666666666666,0.6623348017621146,0.0,-0.0064977973568280945,0.21066666666666667,-0.21066666666666667,-0.21716446402349476,0.006497797356828193,0.006497797356828193,0.030843974795070537,32.42124293785311,60,ALL,primary,A,False,False,
0.5,0.0075,2422,507,0,-0.016721717588769613,0.016068192709184935,-1.040671959280841,-0.048215375298772074,0.014771940121232856,0.6473988439306358,0.6585466556564823,-0.028901734104046284,-0.01218001651527656,0.21066666666666667,-0.23956840077071295,-0.22284668318194323,-0.016721717588769613,-0.016721717588769613,-0.0793752417188431,,60,LOW,primary,A,False,False,
0.5,0.0075,2293,616,0,0.027474923680767552,0.014724261372808838,1.8659627797361196,-0.0013846286099377728,0.05633447597147288,0.6825119930222416,0.6641953772350633,0.023767989533362455,-0.003706934147405083,0.21066666666666667,-0.18689867713330421,-0.21437360081407175,0.027474923680767552,0.027474923680767552,0.13041894152263078,7.667597883597884,60,NORMAL,primary,A,False,False,
0.5,0.0075,2095,510,0,0.010381861575178997,0.013534452662238716,0.7670691851577062,-0.016145665642808886,0.03690938879316688,0.6715990453460621,0.6646778042959427,0.00739856801909311,-0.002983293556085953,0.21066666666666667,-0.20326809864757356,-0.21364996022275262,0.010381861575178997,0.010381861575178997,0.04928098848977372,20.291800766283526,60,HIGH,primary,A,False,False,
0.5,0.0075,1691,309,0,-0.003991720875221762,0.01956950379633456,-0.20397660138778922,-0.0423479483160375,0.03436450656559397,0.6593731519810763,0.6620342992312241,-0.010940272028385545,-0.006948551153163729,0.21066666666666667,-0.2216069386950522,-0.2176152178198304,-0.003991720875221762,-0.003991720875221762,-0.018948042129217225,,60,ALL,primary,A-symbol,False,False,BTCUSD
0.5,0.0075,1787,314,0,-0.006715165081141578,0.017637995388310696,-0.38072155782464645,-0.041285636042230546,0.027855305879947386,0.6519306099608282,0.6564073866815893,-0.022104085058757716,-0.015388919977616045,0.21066666666666667,-0.23277075172542439,-0.2260555866442827,-0.006715165081141578,-0.006715165081141578,-0.03187578361301382,,60,ALL,primary,A-symbol,False,False,ETHUSD
0.5,0.0075,1618,308,0,0.030129789864029664,0.016638559422925817,1.8108412572373696,-0.0024817866049049297,0.06274136633296426,0.6749072929542645,0.6548207663782447,0.012360939431396822,-0.017768850432632988,0.21066666666666667,-0.19830572723526985,-0.22843551709929966,0.030129789864029664,0.030129789864029664,0.14302115441786234,6.99197264957265,60,ALL,primary,A-symbol,False,False,SOLUSD
0.5,0.0075,1714,312,0,0.008313885647607934,0.01564354411755154,0.5314579346683997,-0.022347460822793083,0.038975232118008955,0.6814469078179697,0.675904317386231,0.022170361726954635,0.01385647607934648,0.21066666666666667,-0.18849630493971203,-0.1968101905873202,0.008313885647607934,0.008313885647607934,0.03946464706143007,25.33913450292398,60,ALL,primary,A-symbol,False,False,XRPUSD
0.5,0.01,6809,1243,1,0.007490086650022029,0.009175669898101296,0.816298617234687,-0.010494226350256512,0.025474399650300572,0.6704361873990307,0.665442796299016,0.0056542810985460434,-0.0018358055514759997,0.158,-0.15234571890145396,-0.159835805551476,0.007490086650022029,0.007490086650022029,0.047405611709000185,21.094549019607843,60,ALL,primary,A,False,False,
0.5,0.01,2422,507,0,-0.013934764657308009,0.01674887137009598,-0.8319823079056913,-0.04676255254269613,0.018893023228080112,0.6511147811725846,0.6604046242774566,-0.023327828241123116,-0.009393063583815087,0.158,-0.18132782824112312,-0.1673930635838151,-0.013934764657308009,-0.013934764657308009,-0.08819471302093676,,60,LOW,primary,A,False,False,
0.5,0.01,2293,616,0,0.027147841255996508,0.015287722854127661,1.7757936558005192,-0.0028160955380937096,0.05711177805008673,0.6838203227213258,0.6657217618839948,0.025730484081988525,-0.0014173571740078161,0.158,-0.13226951591801148,-0.15941735717400782,0.027147841255996508,0.027147841255996508,0.17182178010124372,5.819983935742973,60,NORMAL,primary,A,False,False,
0.5,0.01,2094,510,1,0.010744985673352437,0.014530291114911876,0.7394886715191323,-0.017734384911874845,0.039224356258579715,0.6781279847182426,0.6709646609360076,0.017191977077363862,0.006446991404011282,0.158,-0.14080802292263614,-0.15155300859598872,0.010744985673352437,0.010744985673352437,0.06800623843893946,14.704533333333332,60,HIGH,primary,A,False,False,
0.5,0.01,1691,309,0,0.0026611472501478417,0.020061276127937965,0.13265094569142807,-0.03665895396061057,0.041981248460906256,0.6629213483146067,0.6611472501478415,-0.005617977528090012,-0.008279124778237779,0.158,-0.16361797752809001,-0.16627912477823778,0.0026611472501478417,0.0026611472501478417,0.016842704114859757,59.37288888888889,60,ALL,primary,A-symbol,False,False,BTCUSD
0.5,0.01,1787,314,0,-0.00923335198656967,0.01835274781914977,-0.5031046074166252,-0.045204737712103225,0.026738033738963884,0.663682148852826,0.6698377168438724,-0.004476776720761078,0.004756575265808527,0.158,-0.16247677672076108,-0.15324342473419147,-0.00923335198656967,-0.00923335198656967,-0.05843893662385867,,60,ALL,primary,A-symbol,False,False,ETHUSD
0.5,0.01,1618,308,0,0.03476514215080346,0.01716214662724881,2.025687281776621,0.0011273347613957856,0.06840294954021114,0.6786155747836835,0.6554388133498146,0.01792336217552526,-0.016841779975278137,0.158,-0.14007663782447474,-0.17484177997527814,0.03476514215080346,0.03476514215080346,0.22003254525824975,4.5447822222222225,60,ALL,primary,A-symbol,True,False,SOLUSD
0.5,0.01,1713,312,1,0.00394045534150613,0.017301739195310077,0.22774908909586705,-0.029970953481301618,0.03785186416431388,0.6771745475773496,0.674547577349679,0.015761821366024442,0.011821366024518554,0.158,-0.14223817863397556,-0.14617863397548145,0.00394045534150613,0.00394045534150613,0.024939590769026136,40.09688888888889,60,ALL,primary,A-symbol,False,False,XRPUSD
0.5,0.015,6806,1243,4,0.006281222450778725,0.010081523535057833,0.6230429784681043,-0.013478563677934628,0.02604100857949208,0.6663238319130179,0.6621363502791654,-0.0005142521304730696,-0.006795474581251959,0.10533333333333333,-0.1058475854638064,-0.1121288079145853,0.006281222450778725,0.006281222450778725,0.0596318587099246,16.769559454191032,60,ALL,primary,A,False,False,
0.5,0.015,2422,507,0,-0.011147811725846408,0.017582240021546666,-0.6340381949162904,-0.04560900216807787,0.023313378716385055,0.6478117258464079,0.6552436003303055,-0.028282411230388105,-0.01713459950454177,0.10533333333333333,-0.13361574456372144,-0.1224679328378751,-0.011147811725846408,-0.011147811725846408,-0.10583365562512412,,60,LOW,primary,A,False,False,
0.5,0.015,2291,616,2,0.0202968136185072,0.017124692000787412,1.1852367106850115,-0.013267582703036126,0.05386120994005053,0.6791793976429507,0.6656481885639459,0.01876909646442604,-0.0015277171540810652,0.10533333333333333,-0.0865642368689073,-0.1068610504874144,0.0202968136185072,0.0202968136185072,0.19269126853013166,5.189648745519714,60,NORMAL,primary,A,False,False,
0.5,0.015,2093,510,2,0.011108456760630674,0.016321510637025295,0.6806022437305022,-0.0208817040879389,0.043098617609200245,0.6736741519350214,0.6662685140946011,0.010511227902532116,-0.0005972288580984308,0.10533333333333333,-0.09482210543080122,-0.10593056219143177,0.011108456760630674,0.011108456760630674,0.10546003253763298,9.48226523297491,60,HIGH,primary,A,False,False,
0.5,0.015,1689,309,2,0.003108348134991119,0.020921283394188063,0.1485734921909532,-0.03789736731761749,0.04411406358759972,0.6607460035523979,0.6586737714624038,-0.008880994671403242,-0.011989342806394299,0.10533333333333333,-0.11421432800473658,-0.11732267613972763,0.003108348134991119,0.003108348134991119,0.02950963419295366,33.8872380952381,60,ALL,primary,A-symbol,False,False,BTCUSD
0.5,0.015,1787,314,0,0.0037772803581421375,0.019852387997800685,0.19026831223329896,-0.0351334001175472,0.04268796083383149,0.6754336877448237,0.6729155008393957,0.013150531617235561,0.009373251259093607,0.10533333333333333,-0.09218280171609777,-0.09596008207423973,0.0037772803581421375,0.0037772803581421375,0.03586025656464054,27.886024691358028,60,ALL,primary,A-symbol,False,False,ETHUSD
0.5,0.015,1617,308,1,0.019944341372912802,0.019953479827347166,0.9995420119942268,-0.019164479088687642,0.05905316183451324,0.6703772418058133,0.6570810142238713,0.005565862708719838,-0.01437847866419295,0.10533333333333333,-0.0997674706246135,-0.11971181199752629,0.019944341372912802,0.019944341372912802,0.1893450130339823,5.281364341085271,60,ALL,primary,A-symbol,False,False,SOLUSD
0.5,0.015,1713,312,1,-0.0008756567425569177,0.019803987342422735,-0.04421618371170872,-0.03969147193370547,0.03794015844859164,0.658493870402802,0.6590776415645068,-0.012259194395796924,-0.01138353765323985,0.10533333333333333,-0.11759252772913026,-0.11671687098657318,-0.0008756567425569177,-0.0008756567425569177,-0.008313196923008713,,60,ALL,primary,A-symbol,False,False,XRPUSD
0.5,0.02,6805,1243,5,0.008706833210874357,0.010532240046093046,0.8266838937177636,-0.011936357279468011,0.029350023701216726,0.6659808963997061,0.6601763409257898,-0.0010286554004408366,-0.009735488611315235,0.079,-0.08002865540044084,-0.08873548861131524,0.008706833210874357,0.008706833210874357,0.11021307861866274,9.073333333333334,60,ALL,primary,A,False,False,
0.5,0.02,2422,507,0,-0.010528488852188274,0.01758671705696995,-0.5986614112277217,-0.044998454283849375,0.023941476579472827,0.6511147811725846,0.6581337737407101,-0.023327828241123116,-0.012799339388934738,0.079,-0.10232782824112312,-0.09179933938893474,-0.010528488852188274,-0.010528488852188274,-0.13327201078719333,,60,LOW,primary,A,False,False,
0.5,0.02,2290,615,3,0.019323144104803493,0.018519958258040887,1.0433686639878836,-0.01697597408095665,0.055622262290563634,0.6737991266375546,0.6609170305676856,0.010698689956331942,-0.008624454148471683,0.079,-0.06830131004366806,-0.08762445414847168,0.019323144104803493,0.019323144104803493,0.24459676082029738,4.088361581920904,60,NORMAL,primary,A,False,False,
0.5,0.02,2093,510,2,0.019350215002388916,0.017518950631688134,1.104530482972445,-0.014986928235719827,0.053687358240497654,0.674629718107979,0.661729574773053,0.011944577161968617,-0.007405637840420365,0.079,-0.06705542283803138,-0.08640563784042037,0.019350215002388916,0.019350215002388916,0.24493943040998628,4.082641975308642,60,HIGH,primary,A,False,False,
0.5,0.02,1689,309,2,0.007548845470692718,0.020998134259815993,0.3595007717013649,-0.03360749767854663,0.04870518861993207,0.670219064535228,0.6651865008880995,0.005328596802841812,-0.002220248667850755,0.079,-0.07367140319715819,-0.08122024866785076,0.007548845470692718,0.007548845470692718,0.09555500595813567,10.465176470588235,60,ALL,primary,A-symbol,False,False,BTCUSD
0.5,0.02,1786,314,1,-0.0025195968645016797,0.021201333514309154,-0.11884143338442175,-0.04407421055254762,0.03903501682354426,0.6578947368421053,0.6595744680851063,-0.013157894736842035,-0.010638297872340496,0.079,-0.09215789473684204,-0.0896382978723405,-0.0025195968645016797,-0.0025195968645016797,-0.03189363119622379,,60,ALL,primary,A-symbol,False,False,ETHUSD
0.5,0.02,1617,308,1,0.027829313543599257,0.021504916204189022,1.294090768797243,-0.014320322216611224,0.06997894930380974,0.6728509585652442,0.6542980828695114,0.009276437847866248,-0.01855287569573294,0.079,-0.06972356215213375,-0.09755287569573294,0.027829313543599257,0.027829313543599257,0.3522697916911298,2.8387333333333333,60,ALL,primary,A-symbol,False,False,SOLUSD
0.5,0.02,1713,312,1,0.0035026269702276708,0.02044222543735799,0.17134274254830642,-0.03656413488699399,0.04356938882744933,0.6637478108581436,0.6614127262113252,-0.004378283712784592,-0.007880910683012221,0.079,-0.08337828371278459,-0.08688091068301222,0.0035026269702276708,0.0035026269702276708,0.044337050256046465,22.5545,60,ALL,primary,A-symbol,False,False,XRPUSD
0.5,0.03,6790,1242,20,0.018998527245949928,0.010827377345170976,1.7546748986653997,-0.0022231323505851877,0.04022018684248504,0.6671575846833578,0.6544918998527246,0.0007363770250368162,-0.018262150220913043,0.05266666666666667,-0.05193028964162985,-0.07092881688757971,0.018998527245949928,0.018998527245949928,0.360731529986391,2.772144702842377,60,ALL,primary,A,False,False,
0.5,0.03,2421,506,1,0.017967781908302352,0.017515999501780125,1.0257925564839343,-0.01636357711518669,0.052299140931791395,0.6530359355638166,0.641057414291615,-0.020446096654275214,-0.0384138785625775,0.05266666666666667,-0.07311276332094188,-0.09108054522924416,0.017967781908302352,0.017967781908302352,0.3411604159804244,2.931172413793104,60,LOW,primary,A,False,False,
0.5,0.03,2285,613,8,0.022319474835886213,0.018952281101340715,1.1776669371111903,-0.014826996122741583,0.059465945794514016,0.67527352297593,0.6603938730853391,0.012910284463895083,-0.009409190371991283,0.05266666666666667,-0.039756382202771584,-0.06207585703865795,0.022319474835886213,0.022319474835886213,0.4237874968839154,2.3596732026143794,60,NORMAL,primary,A,False,False,
0.5,0.03,2084,510,11,0.016554702495201534,0.01863034878336277,0.8885878996524841,-0.019960781120189487,0.053070186110592554,0.6746641074856046,0.6636276391554703,0.011996161228406965,-0.004558541266794558,0.05266666666666667,-0.0406705054382597,-0.057225207933461225,0.016554702495201534,0.016554702495201534,0.31432979421268736,3.181371980676329,60,HIGH,primary,A,False,False,
0.5,0.03,1684,308,7,0.015142517814726843,0.021247266423481972,0.7126807520986178,-0.026502124375297826,0.05678716000475151,0.6680522565320665,0.6579572446555819,0.0020783847980996306,-0.013064133016627122,0.05266666666666667,-0.05058828186856704,-0.06573079968329379,0.015142517814726843,0.015142517814726843,0.28751616103911726,3.4780653594771236,60,ALL,primary,A-symbol,False,False,BTCUSD
0.5,0.03,1785,314,2,0.013025210084033614,0.021485498635757265,0.606232617862375,-0.029086367242050624,0.05513678741011785,0.6649859943977591,0.6563025210084034,-0.0025210084033613356,-0.015546218487394903,0.05266666666666667,-0.055187675070028,-0.06821288515406157,0.013025210084033614,0.013025210084033614,0.2473141155196256,4.043440860215053,60,ALL,primary,A-symbol,False,False,ETHUSD
0.5,0.03,1612,308,6,0.030707196029776673,0.0220366492796832,1.3934603051511705,-0.0124846365584024,0.07389902861795575,0.6761786600496278,0.6557071960297767,0.014267990074441794,-0.01643920595533499,0.05266666666666667,-0.03839867659222487,-0.06910587262200166,0.030707196029776673,0.030707196029776673,0.5830480258818356,1.7151245791245793,60,ALL,primary,A-symbol,False,False,SOLUSD
0.5,0.03,1709,312,5,0.017992978349912227,0.021817805525440475,0.8246923976351179,-0.024769920479951097,0.060755877179775555,0.6600351082504389,0.6480397893504973,-0.009947337624341746,-0.02794031597425395,0.05266666666666667,-0.06261400429100841,-0.08060698264092062,0.017992978349912227,0.017992978349912227,0.34163882942871315,2.927067750677507,60,ALL,primary,A-symbol,False,False,XRPUSD
0.5,0.05,6777,1241,33,0.005533421868083223,0.011080069119865091,0.49940319037924885,-0.016183513606852357,0.027250357343018804,0.6445329791943337,0.6408440312822783,-0.03320053120849942,-0.03873395307658256,0.031599999999999996,-0.0648005312084994,-0.07033395307658255,0.005533421868083223,0.005533421868083223,0.17510828696465897,5.710751999999999,60,ALL,primary,A,False,False,
0.5,0.05,2420,506,2,0.003409090909090909,0.018357770727932737,0.18570288079171396,-0.03257213971765725,0.039390321535839073,0.6231404958677685,0.6208677685950413,-0.06528925619834713,-0.06869834710743805,0.031599999999999996,-0.09688925619834712,-0.10029834710743804,0.003409090909090909,0.003409090909090909,0.10788262370540852,9.269333333333332,60,LOW,primary,A,False,False,
0.5,0.05,2277,613,16,0.009881422924901186,0.018995455568610792,0.5201993123676292,-0.027349669989575966,0.04711251583937834,0.6521739130434783,0.6455862977602108,-0.021739130434782594,-0.031620553359683834,0.031599999999999996,-0.05333913043478259,-0.06322055335968382,0.009881422924901186,0.009881422924901186,0.31270325711712615,3.1979199999999994,60,NORMAL,primary,A,False,False,
0.5,0.05,2080,509,15,0.003245192307692308,0.01957868923584988,0.16575125477502065,-0.03512903859457346,0.041619423209958074,0.6610576923076923,0.6588942307692308,-0.008413461538461564,-0.011658653846153832,0.031599999999999996,-0.04001346153846156,-0.04325865384615383,0.003245192307692308,0.003245192307692308,0.10269595910418697,9.73748148148148,60,HIGH,primary,A,False,False,
0.5,0.05,1675,308,16,0.00044776119402985075,0.022819977617577467,0.01962145631926279,-0.04427939493642198,0.045174917324481687,0.6286567164179104,0.6283582089552239,-0.05701492537313435,-0.057462686567164134,0.031599999999999996,-0.08861492537313434,-0.08906268656716412,0.00044776119402985075,0.00044776119402985075,0.01416965803891933,70.57333333333332,60,ALL,primary,A-symbol,False,False,BTCUSD
0.5,0.05,1782,314,5,-0.01430976430976431,0.021357872063204504,-0.6699995330722706,-0.05617119355364514,0.027551664934116517,0.6492704826038159,0.6588103254769921,-0.02609427609427617,-0.011784511784511786,0.031599999999999996,-0.057694276094276166,-0.04338451178451178,-0.01430976430976431,-0.01430976430976431,-0.4528406427140605,,60,ALL,primary,A-symbol,False,False,ETHUSD
0.5,0.05,1611,307,7,0.01722532588454376,0.022137947331263952,0.7780904718396172,-0.02616505088473358,0.0606157026538211,0.6617008069522036,0.6502172563625077,-0.007448789571694592,-0.024674115456238432,0.031599999999999996,-0.03904878957169459,-0.05627411545623843,0.01722532588454376,0.01722532588454376,0.5451052495108786,1.834508108108108,60,ALL,primary,A-symbol,False,False,SOLUSD
0.5,0.05,1709,312,5,0.02018724400234055,0.02230462093712733,0.9050700327633776,-0.02352981303442902,0.06390430103911011,0.638970157987127,0.6255119953188999,-0.04154476301930954,-0.06173200702165016,0.031599999999999996,-0.07314476301930953,-0.09333200702165015,0.02018724400234055,0.02018724400234055,0.6388368355171061,1.5653449275362317,60,ALL,primary,A-symbol,False,False,XRPUSD
0.5,0.075,6728,1233,82,0.0066884661117717,0.010816385965141253,0.6183642238107167,-0.014511650379905157,0.027888582603448554,0.6624554102259215,0.6579964328180737,-0.006316884661117794,-0.013005350772889335,0.021066666666666668,-0.027383551327784462,-0.034072017439556,0.0066884661117717,0.0066884661117717,0.31749047998916297,3.149700740740741,60,ALL,diagnostic,A,False,False,
0.5,0.075,2403,501,19,0.007802746566791511,0.01739168634169684,0.4486480731937019,-0.026284958662934295,0.04189045179651732,0.6758218893050354,0.6706200582605077,0.013732833957553092,0.005930087390761507,0.021066666666666668,-0.007333832709113575,-0.01513657927590516,0.007802746566791511,0.007802746566791511,0.37038353956288816,2.699904,60,LOW,diagnostic,A,False,False,
0.5,0.075,2256,607,37,0.02127659574468085,0.018708049194386494,1.1372963329102785,-0.01539118067631668,0.05794437216567838,0.6529255319148937,0.6387411347517731,-0.020611702127659504,-0.041888297872340385,0.021066666666666668,-0.04167836879432617,-0.06295496453900705,0.02127659574468085,0.02127659574468085,1.00996498788042,0.9901333333333334,60,NORMAL,diagnostic,A,False,False,
0.5,0.075,2069,506,26,-0.010512324794586757,0.01958932065710518,-0.536635495359757,-0.048907393282512916,0.027882743693339394,0.6573223779603673,0.6643305944900918,-0.014016433059448996,-0.00350410826486236,0.021066666666666668,-0.03508309972611566,-0.024570774931529028,-0.010512324794586757,-0.010512324794586757,-0.49900275923671317,,60,HIGH,diagnostic,A,False,False,
0.5,0.075,1648,303,43,0.003640776699029126,0.02103883113673862,0.17305033133097852,-0.03759533232897857,0.04487688572703682,0.6935679611650486,0.6911407766990292,0.04035194174757284,0.03671116504854366,0.021066666666666668,0.01928527508090617,0.01564449838187699,0.003640776699029126,0.003640776699029126,0.17282167875138255,5.786311111111112,60,ALL,diagnostic,A-symbol,False,False,BTCUSD
0.5,0.075,1769,312,18,-0.001271905031091012,0.0218407679892254,-0.05823536204031261,-0.04407981028997279,0.041536000227790776,0.647823629169022,0.648671565856416,-0.028264556246466954,-0.026992651215375973,0.021066666666666668,-0.04933122291313362,-0.04805931788204264,-0.001271905031091012,-0.001271905031091012,-0.060375238817611324,,60,ALL,diagnostic,A-symbol,False,False,ETHUSD
