symbol,family,timeframe_min,confirm_min,spec_hash,bars,signals,status,trades,trades_per_day,days,rej_cost,rej_cooldown,initial_capital,total_pnl,final_equity,return_pct,max_dd_pct,total_fees,total_funding,optimistic_pnl,gross_win,gross_loss,avg_win,avg_loss,best_trade,worst_trade,profit_factor,win_rate,net_r,net_r_lo,net_r_hi,gross_r,cost_r,bars_held,median_r_bps,avg_leverage,ambiguous_pct,model,target_r,stop_mult,rt_bps
BANKUSD,adx_only,5,1,88d2c6a947a0,6009,104,ok,23,1.1023464802795806,20.864583333333332,0,8,10000.0,44.2236169283779,10044.223616928386,0.442236169283779,2.5062303354161197,16.846518508,-13.045135436377599,31.17848149200654,601.3573355958733,-557.1337186674954,50.11311129965611,-50.64851987886322,56.58284203964844,-62.36135079647913,1.079377024665009,0.5217391304347826,0.041544169340742856,-0.38128491650589774,0.46479830944259287,0.05612642505717714,0.014582255716434296,44.30434782608695,389.1366031617345,0.15412686179267274,0.0,maker/maker (floor),1.0,4.0,4.72
BANKUSD,adx_only,5,1,b5acf63ba5bf,6009,162,ok,50,2.3964053919121318,20.864583333333332,0,24,10000.0,146.83232251165117,10146.832322511662,1.4683232251165117,6.616573977145992,53.492122259999995,-10.175444771652508,136.65687774000799,1805.275458755221,-1658.4431362435703,100.29308104195673,-51.82634800761157,113.84740506772638,-71.80279885223915,1.088536241793753,0.36,0.0644294712533216,-0.30823464528762023,0.4941965146814224,0.08589340736750176,0.021463936114180147,24.08,252.8116376719035,0.2268312180882308,0.0,maker/maker (floor),2.0,2.0,4.72
BANKUSD,adx_only,5,1,8f0add012268,6009,104,ok,20,0.9585621567648528,20.864583333333332,0,6,10000.0,271.6485580133975,10271.648558013396,2.716485580133975,2.0572298706166006,15.863318908,-13.438876921397203,258.2096810919993,848.2376418031871,-576.5890837897896,94.24862686702079,-52.41718943543542,105.35301105699504,-63.562918249205126,1.4711302479539032,0.45,0.2732570096543637,-0.33384638969082836,0.9065749848255612,0.28883578676142707,0.015578777107063475,77.3,316.684571958206,0.16459054365785925,0.0,maker/maker (floor),2.0,4.0,4.72
ETHUSD,atr_arm,5,1,ae190a209e26,169475,23918,ok,511,0.8683758666469982,588.4548611111111,21530,693,10000.0,-3048.7489130422346,6951.251086957776,-30.487489130422347,31.399992401676734,2224.039583534,-3.4341704917910496,-3052.1830835340097,9527.744814857571,-12576.493727899804,38.730669979095815,-47.45846689773511,45.87470260799939,-57.320366150000794,0.7575835539695089,0.48140900195694714,-0.14033638043874988,-0.22932231591042,-0.05033681323182115,-0.016525814472719832,0.12381056596603006,18.031311154598825,121.96657612117376,0.3905753953502326,0.0,taker/taker (current backtest),1.0,2.0,15.8
ETHUSD,atr_arm,5,1,fba2f87a03ea,169475,23895,ok,1437,2.4419884938781533,588.4548611111111,7293,1953,10000.0,-3871.2410965248628,6128.758903475122,-38.71241096524863,42.3995341667756,5620.618157965,-4.492061440127256,-3875.7331579650127,29718.165213884,-33589.40631040887,40.934111864853996,-47.24248426217844,50.564242587119466,-60.071386547421,0.8847481536068343,0.5052192066805845,-0.06585517260082996,-0.11713515510929173,-0.014056998731013872,0.04166048530056884,0.1075156579013988,65.86360473208073,141.19452615424038,0.3388535941412697,0.0,taker/taker (current backtest),1.0,4.0,15.8
ETHUSD,atr_arm,5,1,5104b68fd7d7,169475,23918,ok,424,0.7205310517775484,588.4548611111111,20542,571,10000.0,-1729.413395795295,8270.586604204686,-17.29413395795295,22.050180630362973,2231.176034301,-5.375638505740852,-1734.7890343010513,13054.097718932182,-14783.51111472748,88.20336296575799,-53.56344606785319,100.28377671300014,-59.98373595000059,0.8830174116030908,0.3490566037735849,-0.08473768072498003,-0.21936466560498236,0.05146814765763949,0.039169636342125475,0.12390731706710555,41.9622641509434,122.27484391739489,0.39095436469405026,0.0,taker/taker (current backtest),2.0,2.0,15.8
ETHUSD,atr_arm,5,1,1245719458bf,169475,23895,ok,1007,1.7112612479716773,588.4548611111111,5707,1358,10000.0,-3452.1475086452742,6547.852491354759,-34.52147508645274,40.53154736719375,4324.123449627001,34.4030590182856,-3417.7444496269654,26727.136271826817,-30179.28378047209,72.23550343736977,-47.377211586298415,104.02196090399987,-60.99889679999918,0.8856120134010923,0.36742800397219466,-0.08012438057415903,-0.16123552010678371,0.002758511870581354,0.02789573762190124,0.10802011819606029,112.15392254220457,138.87891195555875,0.3404357236674097,0.0,taker/taker (current backtest),2.0,4.0,15.8
ETHUSD,wpr_only,5,1,5536e003be2a,169475,75623,ok,666,1.1317775483109604,588.4548611111111,66406,2688,10000.0,-1445.3198927002884,8554.680107299708,-14.453198927002884,16.426040523134088,3018.623324902,15.68006779827135,-1340.9712523330163,14454.779596318433,-15900.09948901872,41.064714762268274,-50.6372595191679,47.58874436205233,-57.320366150000794,0.909099946594769,0.5285285285285285,-0.04430676322575191,-0.12053501585489113,0.035521296991499425,0.0797430650334924,0.1240498282592443,20.683183183183182,120.11616446462396,0.3912231496687113,0.15015015015015015,taker/taker (current backtest),1.0,2.0,15.8
ETHUSD,wpr_only,5,1,d4527a09260f,169475,75530,ok,1514,2.5728396518660572,588.4548611111111,19072,6037,10000.0,-4544.8376757842225,5455.162324215771,-45.448376757842226,48.386906051411124,5267.310373109,-0.9641973247637488,-4545.801873108983,27543.445576623435,-32088.28325240766,36.38500076172184,-42.388749342678544,49.84783593900014,-60.03883295999974,0.8583645737593888,0.5,-0.07804304681688334,-0.12649691402054547,-0.02695556946429488,0.027567853381255853,0.10561090019813921,72.61030383091149,146.86757774953946,0.3326394250531109,0.0,taker/taker (current backtest),1.0,4.0,15.8
ETHUSD,wpr_only,5,1,461613bee59c,169475,75623,ok,517,0.8785720607759256,588.4548611111111,62123,2058,10000.0,-2506.6473286067817,7493.352671393211,-25.066473286067815,26.556914889354076,2394.550284723,12.258543883777197,-2494.388784723008,13611.188096727245,-16117.835425334028,77.77821769558426,-47.12817375828663,97.10693376999986,-57.81788400000068,0.8444799030106218,0.33849129593810445,-0.10708724275918699,-0.221774633745351,0.018788085869112067,0.01653747234612818,0.12362471510531518,48.63056092843327,120.12325690708727,0.38989855323049366,0.0,taker/taker (current backtest),2.0,2.0,15.8
ETHUSD,wpr_only,5,1,247ec2c731ff,169475,75530,ok,1030,1.750346658799233,588.4548611111111,15783,4056,10000.0,-2698.9355867815348,7301.064413218455,-26.989355867815345,35.06040056313201,4169.300878656,21.306208125531,-2677.6293786560273,25885.57554964185,-28584.51113642339,66.37327064010731,-44.663298650661545,104.25075243979664,-60.582223459999426,0.9055804881916465,0.3786407766990291,-0.056898140392735407,-0.13544378233733073,0.0258189995349867,0.04852670168426955,0.10542484207700495,119.35533980582524,144.9404353620829,0.332097620139259,0.0,taker/taker (current backtest),2.0,4.0,15.8
ETHUSD,adx_only,5,1,8822505d8858,169475,6843,ok,357,0.6066735506711904,588.4548611111111,6018,239,10000.0,-906.6751056877899,9093.324894312198,-9.0667510568779,15.904212092579126,1768.269813571,-9.102707883224848,-915.7778135710323,8626.08596472775,-9532.76107041554,46.12880195041578,-56.07506512009141,50.52745962000012,-60.45606220499987,0.9048885103706615,0.5238095238095238,-0.05077119799314078,-0.15439412743978317,0.052256366502223754,0.07049874100242699,0.12126993899556779,18.515406162464988,126.58850738740468,0.38262826973900615,0.0,taker/taker (current backtest),1.0,2.0,15.8
ETHUSD,adx_only,5,1,88d2c6a947a0,169475,6829,ok,1113,1.8913940109160643,588.4548611111111,2181,779,10000.0,-2516.464080022939,7483.535919977096,-25.16464080022939,28.36124236485615,4380.571832452,16.590747570940653,-2499.873332451968,23798.03472676075,-26314.49880678369,41.82431410678515,-48.37224045364649,49.53568105400004,-58.05237004999975,0.9043696747370992,0.5112309074573226,-0.04971192620870317,-0.10917768226257339,0.0103015390378156,0.055121684381994815,0.10483361059069798,69.38903863432165,146.99921636447309,0.33039069943501054,0.0,taker/taker (current backtest),1.0,4.0,15.8
ETHUSD,adx_only,5,1,b5acf63ba5bf,169475,6843,ok,305,0.5183065348871515,588.4548611111111,5815,238,10000.0,-1015.183036162922,8984.816963837053,-10.15183036162922,16.45829174329659,1533.0135547300001,-26.257018567095756,-1041.4400547300374,9341.287828641656,-10356.470864804578,87.30175540786594,-52.30540840810393,95.78247806399959,-58.2224216600004,0.901975967545767,0.35081967213114756,-0.06513152493715516,-0.2332834719880919,0.10317116066461293,0.0576468439992048,0.12277836893635993,42.34098360655738,124.55701480091771,0.3872883898608526,0.0,taker/taker (current backtest),2.0,2.0,15.8
ETHUSD,adx_only,5,1,8f0add012268,169475,6829,ok,806,1.3696887446526036,588.4548611111111,1912,539,10000.0,-2565.9123547654845,7434.087645234522,-25.659123547654843,30.837980694028378,3313.270803177,11.311551588485454,-2554.6008031769816,20510.56456072125,-23076.47691548673,68.3685485357375,-45.605685603728716,100.79669692799993,-58.470012999999746,0.888808314884345,0.37220843672456577,-0.06954011117602937,-0.16106065424652327,0.026896493026083,0.03523684500889347,0.10477695618492285,118.3970223325062,146.8140396951796,0.33009100919314627,0.0,taker/taker (current backtest),2.0,4.0,15.8
ETHUSD,atr_arm,5,1,ae190a209e26,169475,23918,ok,1707,2.9008172296798937,588.4548611111111,16461,2379,10000.0,-4857.834915267891,5142.165084732093,-48.57834915267891,52.04460351462031,5617.938295342001,1.2706199258923485,-4692.487561492019,31929.558733019512,-36787.3936482874,37.0842726283618,-43.48391684194728,51.1551707379999,-60.35964115499883,0.8679483803144059,0.5043936731107206,-0.07543892051717019,-0.12778856573524836,-0.026413333106575978,0.04103705661311849,0.11647597713028869,15.648506151142355,83.65543898398725,0.5660317971186067,0.11716461628588166,maker/taker (YOUR execution),1.0,2.0,10.26
ETHUSD,atr_arm,5,1,fba2f87a03ea,169475,23895,ok,2036,3.459908541082756,588.4548611111111,2079,2781,10000.0,-2083.0304797660206,7916.9695202339635,-20.830304797660208,27.553688713207023,6153.1595207420005,-4.895040975976663,-1981.8013499900198,47293.56357135471,-49376.59405112073,44.6165694069384,-50.5907725933614,52.36647618799959,-61.58010526799932,0.9578134028926861,0.5206286836935167,-0.020309661334385033,-0.0636650714346833,0.023076466013008102,0.06808058064015383,0.08839024197453889,59.6090373280943,119.27367808744134,0.4293777002987825,0.04911591355599214,maker/taker (YOUR execution),1.0,4.0,10.26
ETHUSD,atr_arm,5,1,5104b68fd7d7,169475,23918,ok,1341,2.278849387815312,588.4548611111111,14772,1874,10000.0,-3028.7922816443065,6971.207718355731,-30.287922816443064,38.58307141482864,5479.270205558,12.68557608629755,-2905.611106411995,38938.133724482446,-41966.926006126756,82.84709303081371,-48.182463841706955,104.79977473200017,-60.36780281999902,0.9278290651737958,0.3504847129008203,-0.048756794044195424,-0.1275825327109467,0.03001424813425003,0.067816122450982,0.11657291649517744,33.17225950782998,83.10135065470705,0.5666191424119094,0.07457121551081282,maker/taker (YOUR execution),2.0,2.0,10.26
ETHUSD,atr_arm,5,1,1245719458bf,169475,23895,ok,1301,2.210874760289128,588.4548611111111,1739,1791,10000.0,-3308.659376319658,6691.34062368037,-33.08659376319658,42.44960518015512,3922.3246095140003,17.372766805666952,-3291.2866095139843,32914.85402045872,-36223.51339677838,70.63273394948223,-43.38145316979446,107.08766940408316,-61.313857875000345,0.9086598988872813,0.35818601076095313,-0.0574410495344299,-0.1325731292995953,0.015971420575540938,0.03029654072824026,0.08773759026267017,103.9108378170638,120.01582626280471,0.42605986824180675,0.0,maker/taker (YOUR execution),2.0,4.0,10.26
ETHUSD,wpr_only,5,1,5536e003be2a,169475,75623,ok,2063,3.5057914146629297,588.4548611111111,49176,8469,10000.0,-5224.167794824943,4775.832205175077,-52.24167794824942,54.943439235651596,5887.2162590749995,-3.699964250064702,-4955.907163409984,33378.226665808346,-38602.394460633295,31.879872651201858,-37.99448273684379,48.060987399999995,-57.521172659999294,0.8646672604687112,0.5075133301017936,-0.06928616695122045,-0.11687779240171113,-0.02311647840987636,0.04702047924631698,0.11630664619753744,18.219098400387786,83.62346663195854,0.5649355860192713,0.19389238972370335,maker/taker (YOUR execution),1.0,2.0,10.26
ETHUSD,wpr_only,5,1,d4527a09260f,169475,75530,ok,2047,3.478601563652456,588.4548611111111,4904,8221,10000.0,-4577.811044551467,5421.318555942566,-45.77811044551467,51.591857018482045,4809.219913696001,-3.0498691445078947,-4581.731313201928,36285.49892685007,-40863.30997140154,35.331547153700164,-40.06206859941327,52.75573903799994,-62.05876014615596,0.8879725835289584,0.5017098192476795,-0.05753413425817653,-0.10250921800681316,-0.0150004719263352,0.028082310771807593,0.08561644502998411,66.21446018563752,125.54753531988344,0.4155300475765037,0.0,maker/taker (YOUR execution),1.0,4.0,10.26
ETHUSD,wpr_only,5,1,461613bee59c,169475,75623,ok,1533,2.605127599940994,588.4548611111111,42290,6237,10000.0,-1869.7719692668236,8130.228030733199,-18.697719692668237,41.76948561950397,5929.680457708,55.14901155883565,-1814.6229577079657,43206.92684852567,-45076.69881779249,78.13187495212598,-45.99663144672703,105.07289777999894,-62.25642908999963,0.9585202107007714,0.3607305936073059,-0.02162897937652461,-0.09645845897780561,0.05712481224629052,0.09455190293648402,0.11618088231300865,38.40965427266797,83.49985726519994,0.5646147700422742,0.0,maker/taker (YOUR execution),2.0,2.0,10.26
ETHUSD,wpr_only,5,1,247ec2c731ff,169475,75530,ok,1325,2.2516595368048384,588.4548611111111,4170,5303,10000.0,-1739.4962297318402,8259.17336687811,-17.394962297318404,31.025314469011644,4428.232653241,136.7995764908623,-1604.0270566310282,39270.88304017522,-41010.37926990707,78.0733261236088,-49.89097234781882,113.766602759113,-64.2348327869992,0.9575840004238081,0.379622641509434,-0.024212573339074926,-0.09622281752231118,0.04938515310888188,0.06024698397609125,0.08445955731516619,109.64754716981132,127.84565057747574,0.41025287015620926,0.0,maker/taker (YOUR execution),2.0,4.0,10.26
ETHUSD,adx_only,5,1,8822505d8858,169475,6843,ok,1135,1.9287800560554655,588.4548611111111,4293,771,10000.0,-2819.7694804608645,7180.230519539137,-28.19769480460865,29.911526983874314,4024.2036068760003,27.620373584852196,-2792.1491068760142,23885.535508104476,-26705.30498856534,41.04043901736164,-48.29169075689935,49.5374416319998,-57.94555401700121,0.8944116353785051,0.5127753303964758,-0.05573945122841939,-0.11645926790519782,0.0017939340294777478,0.05719846169680813,0.11293791292522751,17.122466960352423,87.03038404767747,0.549061011718345,0.0,maker/taker (YOUR execution),1.0,2.0,10.26
ETHUSD,adx_only,5,1,88d2c6a947a0,169475,6829,ok,1574,2.674801593155333,588.4548611111111,605,1133,10000.0,-2063.0675298378437,7936.932470162235,-20.63067529837844,30.716355166211468,4576.636422935,-8.497393097179241,-2071.564922934982,35654.73048561826,-37717.798015456094,44.0181857847139,-49.36884556996871,52.993462521999675,-60.95467781899895,0.9453025457903872,0.5146124523506989,-0.026952435955894583,-0.07955326842756982,0.025392199916776395,0.05954308576498959,0.08649552172088419,61.406607369758575,121.23446534515325,0.42020747401570946,0.0,maker/taker (YOUR execution),1.0,4.0,10.26
ETHUSD,adx_only,5,1,b5acf63ba5bf,169475,6843,ok,945,1.6059005753060924,588.4548611111111,4015,674,10000.0,-966.465426562159,9033.534573437799,-9.664654265621591,18.561305107257915,3999.5301037400004,24.490822822148303,-941.9746037400564,30126.438886717027,-31092.904313279185,88.60717319622655,-51.39323026988295,97.62856940800013,-60.845425054922266,0.9689168494256936,0.35978835978835977,-0.016150748206832433,-0.1101291274095041,0.07725830641449943,0.09766581014311966,0.11381655834995208,34.076190476190476,85.68118063178409,0.553296387530153,0.0,maker/taker (YOUR execution),2.0,2.0,10.26
ETHUSD,adx_only,5,1,8f0add012268,169475,6829,ok,1137,1.9321787874317746,588.4548611111111,504,749,10000.0,-2948.96289719384,7051.0371028061745,-29.4896289719384,33.8483310276701,3551.0058776970004,46.7820194968282,-2902.1808776970165,30182.910294408422,-33131.873191602266,73.25949100584569,-45.69913543669278,101.12606922599959,-58.34141823000029,0.9109931732461991,0.3623570800351803,-0.05725187935773489,-0.13490528058607837,0.027598596994410085,0.02909733349085156,0.08634921284858647,101.8117854001759,121.18826930123383,0.4194015666586016,0.0,maker/taker (YOUR execution),2.0,4.0,10.26
ETHUSD,atr_arm,5,1,ae190a209e26,169475,23918,ok,4911,8.345584894527217,588.4548611111111,3922,7049,10000.0,-8153.645784087522,1846.3542159125097,-81.53645784087522,82.36116949425409,13222.926146408001,-0.7933623204699947,-7862.77299586801,70342.33938647689,-78495.98517056441,28.00252364111341,-32.72029394354498,49.797068859999904,-59.022716940000464,0.8961265883042245,0.5115047851761352,-0.06657534546683927,-0.09417737522077134,-0.03795720171528688,0.023790166277002638,0.09036551174384191,13.225208715129302,52.780782573016864,0.9549845130211485,0.08144980655670943,maker/maker (floor),1.0,2.0,4.72
ETHUSD,atr_arm,5,1,fba2f87a03ea,169475,23895,ok,2314,3.932332202389733,588.4548611111111,132,3152,10000.0,-1391.412023560938,8608.587976438996,-13.914120235609381,26.17300647045467,5615.492274086,-107.00775052502588,-1389.305029082021,57677.205982994186,-59068.618006555116,48.184800319961724,-52.88148433890342,58.507519343702555,-64.39328758138548,0.9764441412289937,0.517286084701815,-0.010438571996139649,-0.050660458333612365,0.03155784306629293,0.03712694458690655,0.0475655165830462,56.39930855661193,110.22414278066972,0.5026144164274172,0.043215211754537596,maker/maker (floor),1.0,4.0,4.72
ETHUSD,atr_arm,5,1,5104b68fd7d7,169475,23918,ok,3501,5.949479274229238,588.4548611111111,3026,5072,10000.0,-5366.95836211192,4633.041637888126,-53.6695836211192,66.3010706363662,13556.59415629,-67.82329417803633,-5192.339886053929,102947.5994284054,-108314.55779051734,83.90187402478028,-47.63173165809909,130.16444607,-77.30221637599924,0.9504502582885327,0.350471293916024,-0.03889044634738417,-0.08956822422284029,0.006966515690350568,0.05056715444740216,0.08945760079478632,26.489860039988574,53.731913210687125,0.9463721612081202,0.057126535275635534,maker/maker (floor),2.0,2.0,4.72
ETHUSD,atr_arm,5,1,1245719458bf,169475,23895,ok,1485,2.523558046909574,588.4548611111111,122,2013,10000.0,-1085.9987127364798,8914.001287263533,-10.859987127364798,35.519726537739174,3424.669193158,-18.07698042151612,-972.77868656602,45250.290495577196,-46336.289208313676,83.18068105804632,-49.24154007259689,117.96376082793532,-64.17843939218399,0.9765626740662342,0.36632996632996634,-0.01078720707099662,-0.07917475383913926,0.06175647627513754,0.03742665492382563,0.04821386199482224,96.86868686868686,110.19466617986383,0.5093696237785365,0.06734006734006734,maker/maker (floor),2.0,4.0,4.72
ETHUSD,wpr_only,5,1,5536e003be2a,169475,75623,ok,5642,9.587821212568226,588.4548611111111,9785,23943,10000.0,-9031.64312011245,968.0144278395562,-90.3164312011245,91.21871789669466,11836.385627685999,19.96499242648855,-8750.709802363968,63661.82083856409,-72693.46395867656,22.368875909544656,-25.999092975206207,51.24668590487553,-60.33296637,0.8757571502542979,0.5044310528181496,-0.08063277125103073,-0.10721240750221972,-0.05456424242795714,0.00872276877876314,0.08935554002979389,15.141616448068062,54.30243091506385,0.9429382213548081,0.07089684509039348,maker/maker (floor),1.0,2.0,4.72
ETHUSD,wpr_only,5,1,d4527a09260f,169475,75530,ok,2256,3.8337689924767666,588.4548611111111,214,9152,10000.0,-3309.745444421839,6689.181213182124,-33.097454444218386,39.80226013773983,4148.526148680001,10.306295741850505,-3200.5220943799895,44088.237561585556,-47397.9830060074,38.74186077467975,-42.39533363685814,53.360210823796635,-56.57020786112401,0.9301711753430023,0.5044326241134752,-0.03323906748280413,-0.07358874313605264,0.0068116385414998945,0.011780849089680825,0.04501991657248494,63.60150709219858,117.70698184967799,0.4753830776105877,0.044326241134751775,maker/maker (floor),1.0,4.0,4.72
ETHUSD,wpr_only,5,1,461613bee59c,169475,75623,ok,3667,6.2315739784629,588.4548611111111,6598,15440,10000.0,-6654.250159961849,3344.518572814135,-66.54250159961849,73.47750708521023,9776.337710794,44.5719491678948,-6520.588167217973,75029.67414788071,-81683.92430784256,59.21836949319709,-34.03496846160107,107.33307816,-63.12598542599912,0.9185366004835425,0.345514044177802,-0.05477584384068802,-0.09893715063529658,-0.007681090795293585,0.03190890412176481,0.08668474796245283,31.172893373329696,56.17423869123849,0.9162346905704527,0.02727024815925825,maker/maker (floor),2.0,2.0,4.72
ETHUSD,wpr_only,5,1,247ec2c731ff,169475,75530,ok,1432,2.4334916654373804,588.4548611111111,155,5760,10000.0,-469.61864994750505,9528.766742128475,-4.696186499475051,27.085172340700204,2988.084642662,63.358507285515344,-407.8747505860283,41852.120167146815,-42321.73881709433,76.79288104063636,-47.71334703167343,107.93241800223544,-58.49049770488834,0.9889036069151812,0.38058659217877094,-0.0021143515678172567,-0.07027008746249845,0.06749822756456061,0.04238845817003379,0.04450280973785104,106.75139664804469,121.19462754130689,0.47002558074177425,0.0,maker/maker (floor),2.0,4.0,4.72
ETHUSD,adx_only,5,1,8822505d8858,169475,6843,ok,2809,4.773518218026258,588.4548611111111,728,1963,10000.0,-5565.44163084319,4434.558369156807,-55.6544163084319,59.7608309696269,9195.018455252,-6.453824408814196,-5438.325677964027,52705.54225547363,-58270.983886316826,36.49968300240556,-42.68936548448119,51.67655644800012,-61.04809000799906,0.9044903439128291,0.514061943752225,-0.05547865308052412,-0.09182473361054647,-0.01852028917820368,0.028959086552668083,0.08443773963319219,14.53186187255251,57.13221138918101,0.8930990726547668,0.0711997152011392,maker/maker (floor),1.0,2.0,4.72
ETHUSD,adx_only,5,1,88d2c6a947a0,169475,6829,ok,1774,3.014674730786252,588.4548611111111,38,1279,10000.0,-2538.5120731124875,7461.487926887546,-25.38512073112488,35.60928398424047,3864.846338968,24.178734144483148,-2514.3333389679883,40440.98166891745,-42979.49374202994,45.18545437867871,-48.8958973174402,54.74049974799966,-59.5893303,0.9409366688135262,0.5045095828635852,-0.030635776173046733,-0.07997532444265004,0.01615368027469126,0.015660132860465643,0.04629590903351237,57.67812852311161,112.62367134649975,0.4891893557257309,0.0,maker/maker (floor),1.0,4.0,4.72
ETHUSD,adx_only,5,1,b5acf63ba5bf,169475,6843,ok,2236,3.799781678713675,588.4548611111111,624,1593,10000.0,-3480.7662717643793,6519.233728235688,-34.807662717643794,39.294828510164095,7816.249994375999,-18.032722611633297,-3498.7989943759603,62268.92797727462,-65749.69424903899,79.22255467846644,-45.34461672347517,101.36577488400019,-59.87858636799908,0.9470603428423511,0.35152057245080504,-0.03318274351934583,-0.09016115380393985,0.024430546147624754,0.051240469953047256,0.08442321347239307,28.107781753130592,57.13709301524965,0.89296895199526,0.0,maker/maker (floor),2.0,2.0,4.72
ETHUSD,adx_only,5,1,8f0add012268,169475,6829,ok,1267,2.153096326891872,588.4548611111111,34,828,10000.0,-1081.1288465517964,8918.87115344822,-10.811288465517963,24.64090345313899,2766.29326114,18.813585411796588,-1062.3152611399746,37761.497492180344,-38842.62633873214,81.55830991831608,-48.31172430190564,106.14817393199976,-59.65367532400065,0.9721664328996791,0.3654301499605367,-0.013577962124443484,-0.0907141324833599,0.06440003200289358,0.03238557184314751,0.04596353396759099,95.69376479873718,113.81418092909469,0.48548210301089645,0.0,maker/maker (floor),2.0,4.0,4.72
SOLUSD,atr_arm,5,1,ae190a209e26,169475,24820,ok,722,1.2269420268476177,588.4548611111111,21322,1013,10000.0,-2275.7586438379362,7724.241356162078,-22.757586438379363,25.05828100365191,3236.955385576,-4.5998417380937,-2280.358485576019,15485.833535770686,-17761.59217960862,41.74079120153824,-50.602826722531674,47.718641663999854,-57.49563603099965,0.8718719233712257,0.5138504155124654,-0.07056995200723873,-0.1439063772501354,0.002001364239623063,0.05032348667053454,0.12089343867777326,15.12742382271468,123.98156469649953,0.37459890984341154,0.0,taker/taker (current backtest),1.0,2.0,15.8
SOLUSD,atr_arm,5,1,fba2f87a03ea,169475,24744,ok,1739,2.955196931700841,588.4548611111111,5790,2384,10000.0,-5180.001935174001,4819.998064826029,-51.80001935174001,54.42249271046889,5735.6148216868005,16.601913487187574,-5085.309449683994,30862.688224660793,-36042.69015983479,35.433625975500334,-41.52383658967142,51.03468505360001,-59.73507670374005,0.8562814842010189,0.5008625646923519,-0.08311383716590257,-0.13105153617868107,-0.03690270065315982,0.02179459109788672,0.10490842826378927,58.441633122484184,145.78127800444923,0.32305654907559905,0.05750431282346176,taker/taker (current backtest),1.0,4.0,15.8
SOLUSD,atr_arm,5,1,5104b68fd7d7,169475,24820,ok,594,1.0094232187638295,588.4548611111111,20011,838,10000.0,-1699.7338707897875,8300.2661292102,-16.997338707897875,22.14616700783328,2994.5961039236,3.415166866167822,-1696.318703923631,18542.77236429727,-20242.506235087058,88.72139887223574,-52.577938272953396,101.0407056453882,-59.55131641500003,0.9160314512911658,0.35185185185185186,-0.05789693347725255,-0.1727305754979975,0.057749766199760404,0.06433713479097014,0.1222340682682227,37.294612794612796,122.53153904736402,0.379060615309438,0.0,taker/taker (current backtest),2.0,2.0,15.8
SOLUSD,atr_arm,5,1,1245719458bf,169475,24744,ok,1151,1.955969907065939,588.4548611111111,4777,1565,10000.0,-2248.169112135188,7751.830887864831,-22.481691121351876,27.305956078955756,5012.516344469201,36.01346766597288,-2212.155644469194,33699.36710754095,-35947.53621967614,78.37062118032779,-49.85788657375332,100.02355049162458,-59.879807567999705,0.9374597163378157,0.3735881841876629,-0.03846431565937672,-0.11710519726373879,0.04220293754769128,0.06577012640724042,0.10423444206661713,102.92354474370113,147.37288428922557,0.3224169829117386,0.0,taker/taker (current backtest),2.0,4.0,15.8
SOLUSD,wpr_only,5,1,5536e003be2a,169475,73308,ok,920,1.5634164331022276,588.4548611111111,60634,3708,10000.0,-2512.426070159576,7487.573929840455,-25.12426070159576,34.13360229882006,4262.4425711431995,9.516799016368502,-2417.861687967178,20491.853953392158,-23004.280023551735,42.95986153750977,-51.928397344360576,52.85244348960002,-64.35445468200037,0.8907844076151324,0.5184782608695652,-0.06157976410834942,-0.1298719795402537,0.006716055122214797,0.06046891108488426,0.12204867519323369,17.464130434782607,121.93035860532993,0.3785339634545925,0.10869565217391304,taker/taker (current backtest),1.0,2.0,15.8
SOLUSD,wpr_only,5,1,d4527a09260f,169475,73048,ok,1845,3.135329694645228,588.4548611111111,14215,7039,10000.0,-3793.2674991208964,6206.73250087916,-37.93267499120896,42.48949522708635,6286.2317804350005,23.24451868591436,-3770.0229804349183,35289.64658364398,-39082.91408276488,37.14699640383577,-43.668060427670255,49.46026968640009,-59.56076871736431,0.9029430740223722,0.5149051490514905,-0.051295953416563865,-0.09731914981739362,-0.004068831969265213,0.05213204980790702,0.10342800322447088,62.28021680216802,150.23400370052366,0.3187291599042907,0.0,taker/taker (current backtest),1.0,4.0,15.8
SOLUSD,wpr_only,5,1,461613bee59c,169475,73308,ok,718,1.2201445640949993,588.4548611111111,56370,2873,10000.0,-4157.9548986856025,5842.045101314413,-41.579548986856025,46.662343698609035,3137.8851297346,-6.090631049007739,-4164.045529734603,17830.075990269477,-21988.03088895508,77.18647614835271,-45.149960757607964,101.84314765440062,-60.90126541500023,0.8108991696580613,0.32172701949860727,-0.1471481326056686,-0.24958672910599197,-0.04787616435754152,-0.0246845031044305,0.12246362950123808,39.7075208913649,120.86305179360403,0.3791206479554215,0.0,taker/taker (current backtest),2.0,2.0,15.8
SOLUSD,wpr_only,5,1,247ec2c731ff,169475,73048,ok,1219,2.0715267738604517,588.4548611111111,11489,4610,10000.0,-3779.293366611464,6220.706633388537,-37.79293366611464,47.924883799797335,4700.840637223,43.697129388480334,-3735.5962372229824,31256.836655946267,-35036.13002255773,71.03826512715061,-44.97577666567103,105.5800005391994,-61.56927176399961,0.8921315406645027,0.3609515996718622,-0.07654602843574888,-0.15500366669581164,0.005712523284023931,0.026018488673163566,0.10256451710891247,105.43560295324036,151.55891195757678,0.3162955309830041,0.0,taker/taker (current backtest),2.0,4.0,15.8
