symbol,family,timeframe_min,confirm_min,spec_hash,bars,signals,status,trades,trades_per_day,days,rej_cost,rej_cooldown,initial_capital,total_pnl,final_equity,return_pct,max_dd_pct,total_fees,total_funding,optimistic_pnl,gross_win,gross_loss,avg_win,avg_loss,best_trade,worst_trade,profit_factor,win_rate,net_r,net_r_lo,net_r_hi,gross_r,cost_r,bars_held,median_r_bps,avg_leverage,ambiguous_pct,target_r,stop_mult
BEATUSD,adx_only,5.0,1.0,88d2c6a947a0,62961.0,2128.0,ok,239.0,1.0932482012674511,218.61458333333334,0.0,53.0,10000.0,-1663.532907700782,8336.467092299219,-16.63532907700782,18.91647398388695,448.37663739000004,-1.9357296892179008,-1665.468637389993,4599.35318281391,-6262.886090514692,43.39012436616896,-47.089369101614224,55.97636682508201,-58.544547247616215,0.734382378402148,0.4435146443514644,-0.14979908337954173,-0.2733742132083224,-0.023992703434240297,-0.10101805229050699,0.048781031089034727,35.47280334728033,375.42057729768015,0.1536332739493796,0.0,1.0,4.0
BEATUSD,adx_only,5.0,1.0,6e73e2956e15,62961.0,1214.0,ok,42.0,0.19211893076666506,218.61458333333334,0.0,2.0,10000.0,-15.523756332787173,9984.476243667234,-0.15523756332787172,3.610978086195793,70.79042904199999,-5.859672709212904,-21.383429041985437,977.1417063590766,-992.6654626918639,46.53055744567031,-47.26978393770781,60.91229558607183,-59.80629813598846,0.9843615428195812,0.5,-0.004076199691532619,-0.29712360496206885,0.2858110373231501,0.03628496268252902,0.04036116237406162,86.02380952380952,416.84126263325425,0.12702969980616538,0.0,1.0,8.0
BEATUSD,adx_only,5.0,1.0,9b74cc93a5b2,62961.0,2722.0,ok,463.0,2.117882498689665,218.61458333333334,31.0,231.0,10000.0,-1418.2546988416884,8581.745301158271,-14.182546988416883,18.481705830893958,1249.285446502,56.56525233969399,-1254.0427724860328,12187.903022893344,-13606.157721735031,65.88055688050457,-48.943013387536084,87.87656023316475,-61.490736524926845,0.8957637616844534,0.39956803455723544,-0.06209414813553542,-0.17987345311956957,0.05158251548545909,0.0060864816134902295,0.06818062974902565,17.660907127429805,251.99211973301084,0.21485653073181232,0.21598272138228944,1.5,2.0
BEATUSD,adx_only,5.0,1.0,cb3bece8ab10,62961.0,2128.0,ok,218.0,0.9971887358841187,218.61458333333334,0.0,40.0,10000.0,-1691.650448324842,8308.349551675165,-16.91650448324842,20.848106584433424,426.29191627200004,74.38053205284169,-1617.2699162719891,4907.396944467509,-6599.04739279235,63.73242785022738,-46.801754558811,77.41225882745609,-59.93138931439562,0.7436523262171891,0.3532110091743119,-0.1665096585054573,-0.3225121399907913,-0.01016662731159562,-0.11747863009216958,0.04903102841328771,49.01376146788991,372.1529510385749,0.1545307289371717,0.0,1.5,4.0
BEATUSD,adx_only,5.0,1.0,101a1d7ae065,62961.0,1214.0,ok,40.0,0.18297041025396674,218.61458333333334,0.0,3.0,10000.0,-115.6575489852749,9884.342451014734,-1.156575489852749,4.973491524319703,70.06093481799999,15.077614167275314,-100.57993481799349,1010.540954360225,-1126.1985033454998,63.15880964751406,-46.92493763939583,76.54865794425903,-58.88264874392688,0.8973026969564415,0.4,-0.054159095217155805,-0.4147580169109889,0.29730604071277095,-0.01377055943332579,0.040388535783830046,103.275,416.84126263325425,0.1271458043094827,0.0,1.5,8.0
BEATUSD,adx_only,5.0,1.0,b5acf63ba5bf,62961.0,2722.0,ok,419.0,1.9166150474103016,218.61458333333334,28.0,216.0,10000.0,-1728.4494152139955,8271.55058478599,-17.284494152139956,25.93488703214958,1094.679174222,2.1852409919971905,-1726.2641742220112,11216.441384555827,-12944.890799769824,81.87183492376516,-45.90386808429016,110.4547170729907,-60.06868603941527,0.8664763232112602,0.3269689737470167,-0.0850251014802507,-0.22341141179447355,0.05123274298669791,-0.01715706962548516,0.06786803185476557,24.474940334128878,251.99211973301084,0.21390283664208753,0.0,2.0,2.0
BEATUSD,adx_only,5.0,1.0,8f0add012268,62961.0,2128.0,ok,201.0,0.9194263115261828,218.61458333333334,0.0,43.0,10000.0,-809.3294092013439,9190.670590798652,-8.093294092013439,16.755676865962105,415.775480188,135.0969290133435,-674.2324801880077,5883.02961004696,-6692.359019248304,89.13681227343879,-49.573029772209665,105.63549092175681,-91.66242979495368,0.8790666479676924,0.3283582089552239,-0.07926626237541264,-0.2623164611898172,0.12151603114299923,-0.030130129742661844,0.04913613263275083,62.2636815920398,383.09225061486467,0.15481594812616406,0.0,2.0,4.0
BEATUSD,adx_only,5.0,1.0,9fbb985af08a,62961.0,1214.0,ok,38.0,0.1738218897412684,218.61458333333334,0.0,4.0,10000.0,-318.1256331705309,9681.874366829486,-3.181256331705309,6.4914214545716815,67.91230207400001,3.6683310965306033,-314.45730207399174,907.9694599332339,-1226.0950931037648,75.66412166110283,-47.15750358091403,97.24954712478375,-57.95899935186527,0.7405375529517694,0.3157894736842105,-0.16563555966480817,-0.5428211201288063,0.24270774905886047,-0.12491328942854783,0.040722270236260245,115.39473684210526,411.27987250197197,0.1283216265728604,0.0,2.0,8.0
BEATUSD,atr_banded,5.0,1.0,5d0bd0991cb2,62961.0,1965.0,ok,558.0,2.552437223042836,218.61458333333334,48.0,249.0,10000.0,-2204.990589236643,7795.009410763342,-22.04990589236643,22.414593683743096,1512.883109146,-27.350519909358717,-2173.1840883560126,7464.331017260233,-9669.321606496876,20.73425282572287,-48.834957608570086,29.739747490899724,-60.54493568498711,0.7719601561545851,0.6451612903225806,-0.08899566591589306,-0.15099353999956763,-0.030827152271876164,-0.01246652406401996,0.07652914185187308,5.587813620071684,225.08142012785953,0.24119204302734557,0.17921146953405018,0.5,2.0
BEATUSD,atr_banded,5.0,1.0,8d0a8ca5bf5b,62961.0,1514.0,ok,329.0,1.5049316243388764,218.61458333333334,1.0,65.0,10000.0,-1530.0795962888278,8469.920403711141,-15.300795962888278,16.950615686693553,603.383698148,-52.3581018591691,-1582.4376981480218,4555.368528849334,-6085.448125138163,22.22130989682602,-49.076194557565834,33.71957203088968,-55.78370553960051,0.7485674736149214,0.6231003039513677,-0.10010953736571462,-0.1830797162422838,-0.014006053089784072,-0.05045404489163396,0.049655492474080666,20.5258358662614,367.2413793103465,0.15640952950173015,0.0,0.5,4.0
BEATUSD,atr_banded,5.0,1.0,e93c952cf0fb,62961.0,615.0,ok,72.0,0.32934673845714013,218.61458333333334,0.0,3.0,10000.0,-29.729567300344968,9970.270432699657,-0.2972956730034497,1.8167648542004748,106.071605752,-26.997038451653204,-56.72660575199916,1160.5247763697766,-1190.2543436701214,23.68417910958728,-51.750188855222675,36.32269940458168,-57.081043208960104,0.9750225088793423,0.6805555555555556,-0.007652557887093687,-0.17490913615276862,0.15183795408437098,0.031135597920114198,0.0387881558072079,42.666666666666664,449.7966030290137,0.12188384061377394,0.0,0.5,8.0
BEATUSD,atr_banded,5.0,1.0,ad9053359a1c,62961.0,1965.0,ok,537.0,2.4563777576595034,218.61458333333334,47.0,195.0,10000.0,-1844.1290728720196,8155.870927127992,-18.441290728720197,20.169197807044753,1554.68635975,-31.19328687798132,-1726.8572822399947,9956.395316715223,-11800.524389587243,32.96819641296432,-50.2149974024989,43.14178824738843,-61.531315552624605,0.843724820017382,0.5623836126629422,-0.0747432640210305,-0.14494829632987474,-0.002386321324046158,0.0021229335299951992,0.07686619755102568,7.770949720670391,222.39070002527149,0.24229081901596256,0.37243947858473,0.75,2.0
BEATUSD,atr_banded,5.0,1.0,47ad82c55a16,62961.0,1514.0,ok,297.0,1.358555296135703,218.61458333333334,1.0,34.0,10000.0,-1867.714136387285,8132.285863612716,-18.67714136387285,21.57960605636249,552.058452416,-75.4753160287133,-1943.189452415987,5108.889529593493,-6976.603665980778,33.61111532627298,-48.114508041246744,46.43440215531299,-55.78370553960051,0.7322889150927968,0.5117845117845118,-0.13851251536034845,-0.2409877489101508,-0.041612321855152054,-0.08945868067530087,0.049053834685047606,31.144781144781145,377.4680603948884,0.154452032161641,0.0,0.75,4.0
BEATUSD,atr_banded,5.0,1.0,a9337b0a76a0,62961.0,615.0,ok,66.0,0.3019011769190451,218.61458333333334,0.0,4.0,10000.0,163.61950884009667,10163.6195088401,1.6361950884009668,3.2221974925627643,98.779174022,-72.7546828620957,90.86482597800386,1451.6917905398532,-1288.0722816997566,36.29229476349633,-49.54124160383679,49.12416863327918,-58.8107717910498,1.127026651504512,0.6060606060606061,0.05122002572182191,-0.15522206470766645,0.24631779680851335,0.08892409483576155,0.037704069113939614,60.166666666666664,451.0883310562841,0.1184317496541329,0.0,0.75,8.0
BEATUSD,atr_banded,5.0,1.0,e4572321b76b,62961.0,1965.0,ok,514.0,2.3511697717634723,218.61458333333334,45.0,161.0,10000.0,-2050.2945298571854,7949.705470142808,-20.502945298571852,23.534140208647404,1516.8098789199998,-60.0973490628154,-2027.3821183740129,11092.792033620575,-13143.086563477762,44.3711681344823,-49.78441880105213,56.57239541620757,-62.09496119127461,0.8440020523371898,0.48638132295719844,-0.08738180617589776,-0.173773273414582,-0.0009588898726943558,-0.010931630859803377,0.07645017531609441,10.591439688715953,223.38002373640046,0.24098489471640555,0.19455252918287938,1.0,2.0
