symbol,family,timeframe_min,confirm_min,spec_hash,bars,signals,status,trades,trades_per_day,days,rej_cost,rej_cooldown,initial_capital,total_pnl,final_equity,return_pct,max_dd_pct,total_fees,total_funding,optimistic_pnl,gross_win,gross_loss,avg_win,avg_loss,best_trade,worst_trade,profit_factor,win_rate,net_r,net_r_lo,net_r_hi,gross_r,cost_r,bars_held,median_r_bps,avg_leverage,ambiguous_pct,stop_mult,hold_hours
SOLUSD,atr_arm,15,5,119b3b7d34b5,56491,1251.0,ok,67.0,0.11385884477173355,588.4479166666666,0.0,9.0,10000.0,-52.48514236043439,9947.272612744837,-0.5248514236043439,6.381857743814363,103.99785008220002,17.1126922782355,-36.63212878219383,1949.9664795323306,-2002.451621892765,74.99871075124348,-48.84028346079914,99.64273474689747,-55.36697713151984,0.9737895578666594,0.3880597014925373,-0.01330049932033081,-0.3302968901648107,0.32171007975217514,0.021850724001490785,0.03515122332182163,342.1641791044776,477.92087573798915,0.10542976895032155,0.0,16.0,168
SOLUSD,atr_arm,15,5,119b3b7d34b5,56491,1251.0,ok,55.0,0.09346621585739322,588.4479166666666,0.0,3.0,10000.0,304.38544323281866,10303.585286063442,3.0438544323281866,4.399517988772083,78.54916727439999,11.07298949278223,314.62309304560586,1999.6554525828476,-1695.2700093500287,95.22168821823084,-49.86088262794202,99.64273474689747,-55.36697713151984,1.1795498307373002,0.38181818181818183,0.11190899408717078,-0.2708951733197807,0.4941601940681114,0.14612693135028718,0.03421793726311633,440.09090909090907,481.9620667102686,0.10202329380101158,0.0,16.0,720
SOLUSD,atr_arm,15,5,0715650d5a70,56491,240.0,ok,40.0,0.0679754297144678,588.4479166666666,0.0,11.0,10000.0,214.68545923892606,10213.783593191527,2.1468545923892606,0.5908518320547028,67.411838943,1.3424018180737902,215.12515175699446,475.30573145356766,-260.62027221464155,19.804405477231985,-16.288767013415097,58.11105481704874,-51.79665338439678,1.8237481198780867,0.6,0.11250076200172501,-0.038443726127619184,0.2662561533138049,0.14717327209235495,0.03467251009062995,94.25,464.84620949567903,0.10510722250041324,0.0,24.0,24
SOLUSD,atr_arm,15,5,0715650d5a70,56491,240.0,ok,21.0,0.03568710060009559,588.4479166666666,0.0,7.0,10000.0,218.16893719310386,10216.28743997135,2.1816893719310384,3.0668266547422918,33.60206017360001,11.805702633296173,229.02667774640213,706.7687904592682,-488.59985326616436,70.67687904592682,-44.41816847874222,99.71400703816096,-56.284277165427355,1.4465186301933997,0.47619047619047616,0.22780697093097407,-0.29935108142955685,0.7812824621496084,0.26348316210318184,0.03567619117220792,460.1904761904762,451.5317233702753,0.10744234180251887,0.0,24.0,168
SOLUSD,atr_arm,15,5,0715650d5a70,56491,240.0,ok,18.0,0.030588943371510507,588.4479166666666,0.0,0.0,10000.0,96.67910679663811,10096.517610200144,0.9667910679663811,3.04244489497653,26.0867551514,12.040638051961832,107.87995904859963,649.895367703876,-553.2162609072379,92.842195386268,-50.29238735520345,96.57001662818892,-53.234130471084285,1.1747582521129996,0.3888888888888889,0.12283918657044435,-0.5395545163705395,0.7888768904387152,0.15752562203515705,0.03468643546471272,570.8888888888889,458.69058676641305,0.10393583061200495,0.0,24.0,720
SOLUSD,atr_arm,60,5,ce9d73014263,14123,1991.0,ok,449.0,0.763010691779367,588.4583333333334,30.0,606.0,10000.0,-81.57341111870619,9918.426588881266,-0.8157341111870618,15.69868653557994,1671.2631723004001,46.802438818310954,-34.770972300409994,13015.826645865918,-13097.400056984625,69.97756261218235,-49.80000021667158,111.47646527599998,-65.68743436200003,0.9937717859450125,0.4142538975501114,0.0008491811317690895,-0.11111117309966569,0.11194684334925652,0.07915385457490917,0.07830467344314011,14.32739420935412,209.92761916545467,0.24147600055550855,0.0,2.0,24
SOLUSD,atr_arm,60,5,ce9d73014263,14123,1991.0,ok,364.0,0.6185654605961906,588.4583333333334,24.0,491.0,10000.0,-441.5418517548723,9555.032198176228,-4.415418517548724,15.832492675876173,1159.6117833974001,39.505268357472964,-405.1098643073874,11812.944957809561,-12254.48680956443,93.01531462842173,-51.70669539900604,103.18329610551653,-57.7067732876682,0.9639689642972031,0.3489010989010989,-0.021940447852114034,-0.1641784021086726,0.12816594683361893,0.0537303936949093,0.0756708415470233,21.23076923076923,214.3768017622061,0.2325031200420899,0.0,2.0,168
SOLUSD,atr_arm,60,5,ce9d73014263,14123,1991.0,ok,364.0,0.6185654605961906,588.4583333333334,24.0,491.0,10000.0,-441.5418517548723,9555.032198176228,-4.415418517548724,15.832492675876173,1159.6117833974001,39.505268357472964,-405.1098643073874,11812.944957809561,-12254.48680956443,93.01531462842173,-51.70669539900604,103.18329610551653,-57.7067732876682,0.9639689642972031,0.3489010989010989,-0.021940447852114034,-0.1641784021086726,0.12816594683361893,0.0537303936949093,0.0756708415470233,21.23076923076923,214.3768017622061,0.2325031200420899,0.0,2.0,720
SOLUSD,atr_arm,60,5,ff218c1c7aa1,14123,1388.0,ok,297.0,0.504708631310628,588.4583333333334,0.0,320.0,10000.0,479.93065379963946,10477.638655359084,4.799306537996395,5.391471843120052,660.358193042,31.06235315836193,508.7031413980021,5463.79667158677,-4983.866017787131,37.943032441574786,-32.5742876979551,105.31257327714779,-58.46152069024708,1.0962968611288495,0.48484848484848486,0.036701552149764234,-0.06075459142613517,0.13714405971854676,0.08252952157354096,0.04582796942377674,21.195286195286194,384.71816525435923,0.1381777496870489,0.0,4.0,24
SOLUSD,atr_arm,60,5,ff218c1c7aa1,14123,1388.0,ok,156.0,0.2650994831126531,588.4583333333334,0.0,105.0,10000.0,780.5136553058824,10778.161341116847,7.805136553058824,7.700924958879497,298.0317570912,27.338987602918145,805.5025177287916,5674.914075498952,-4894.400420193068,93.03137828686806,-51.52000442308493,110.7800816408939,-59.943683444692304,1.1594707396815511,0.391025641025641,0.11695127649782218,-0.10487448448480588,0.35236128266828853,0.15975149230258642,0.042800215804764306,58.083333333333336,401.5071545373742,0.12883539880989134,0.0,4.0,168
SOLUSD,atr_arm,60,5,ff218c1c7aa1,14123,1388.0,ok,141.0,0.2396091481979749,588.4583333333334,0.0,101.0,10000.0,648.7065848672624,10646.414586426683,6.487065848672624,7.971478922376658,252.44447623440004,28.32463889833794,674.7413582055942,5198.064120255426,-4549.357535388164,96.26044667139678,-52.29146592400189,106.26636979314438,-59.157728016364985,1.1425930100725556,0.3829787234042553,0.10923458359759265,-0.12861357002828488,0.343289321678572,0.15074612067515863,0.041511537077565955,66.0354609929078,413.0791669493253,0.12468821793735671,0.0,4.0,720
SOLUSD,atr_arm,60,5,a6a43d305a6b,14123,178.0,ok,54.0,0.09176520569284145,588.4583333333334,0.0,23.0,10000.0,336.030148723082,10336.030148723074,3.36030148723082,1.9645382275092202,93.32528223000003,5.0673690469173795,341.0975177699911,879.1574744967265,-543.1273257736445,31.398481232025947,-20.88951252975556,101.84396565042306,-53.36780021099997,1.6186949777281634,0.5185185185185185,0.1300811505378598,-0.055360598786789575,0.32586628918779315,0.16627902172670078,0.036197871188841026,22.962962962962962,471.71785201717114,0.10877775322733162,0.0,8.0,24
SOLUSD,atr_arm,60,5,a6a43d305a6b,14123,178.0,ok,31.0,0.05268002549033491,588.4583333333334,0.0,10.0,10000.0,418.5811505675141,10416.349276864295,4.185811505675141,2.230674609073358,48.855955138800006,7.619494293685701,425.07674109120126,1070.2872535077274,-651.7061029402132,71.35248356718184,-40.731631433763326,101.84396565042306,-54.47544101858281,1.6422851476747862,0.4838709677419355,0.27646849546199836,-0.16834261897333813,0.7213473502412618,0.3117551459218803,0.0352866504598818,97.45161290322581,471.3395919841136,0.1057302639061655,0.0,8.0,168
SOLUSD,atr_arm,60,5,a6a43d305a6b,14123,178.0,ok,25.0,0.042483891524463635,588.4583333333334,0.0,1.0,10000.0,778.6542102810008,10776.869751057511,7.786542102810008,1.6375357500503704,34.7003946852,21.11239503379882,798.5658053147981,1349.2829783896505,-570.6287681086496,96.37735559926075,-51.875342555331784,107.28181478820674,-58.659460148900905,2.3645547750104714,0.56,0.6353075312534133,0.047531640205535075,1.2336024497337514,0.6700455609241217,0.03473802967070833,139.08,472.18702077405754,0.10369444212913745,0.0,8.0,720
SOLUSD,atr_arm,60,5,fc1f26f46863,14123,19.0,ok,7.0,0.011895489626849819,588.4583333333334,0.0,0.0,10000.0,15.554519551526509,10015.554519551528,0.1555451955152651,0.4803479932107075,11.406699084000001,0.7011813644730601,16.255700916000933,100.51944228420486,-84.96492273267833,33.50648076140162,-21.241230683169583,55.862450152051196,-47.10540888213027,1.1830698958023544,0.42857142857142855,0.045786923301580344,-0.4464342107392571,0.5309469435134486,0.07998059003426054,0.03419366673268019,24.0,453.84647069323097,0.10294237584712859,0.0,12.0,24
SOLUSD,atr_arm,60,5,fc1f26f46863,14123,19.0,ok,6.0,0.010196133965871273,588.4583333333334,0.0,0.0,10000.0,-11.806528239651378,9988.193471760347,-0.11806528239651377,1.4621399026380733,8.5184234756,0.14380476405106069,-11.662723475599705,182.89308238360852,-194.6996106232599,91.44654119180426,-48.674902655814975,95.607553823651,-51.63823549437671,0.9393602883854925,0.3333333333333333,-0.030673463931300438,-1.0272888635206179,0.9729632192449169,0.0034168914205939815,0.03409035535189437,86.83333333333333,467.539515065566,0.10161288705221949,0.0,12.0,168
SOLUSD,atr_arm,60,5,fc1f26f46863,14123,19.0,ok,6.0,0.010196133965871273,588.4583333333334,0.0,0.0,10000.0,-11.806528239651378,9988.193471760347,-0.11806528239651377,1.4621399026380733,8.5184234756,0.14380476405106069,-11.662723475599705,182.89308238360852,-194.6996106232599,91.44654119180426,-48.674902655814975,95.607553823651,-51.63823549437671,0.9393602883854925,0.3333333333333333,-0.030673463931300438,-1.0272888635206179,0.9729632192449169,0.0034168914205939815,0.03409035535189437,86.83333333333333,467.539515065566,0.10161288705221949,0.0,12.0,720
