candidate_id,symbol,mechanism,exec_tf,trades,gross_expectancy,fee_drag,slippage_drag,funding_drag,net_expectancy,gross_total_R,net_total_R,win_rate,wins,losses,longs,shorts,median_net_R,avg_stop_pct,median_stop_pct,median_stop_bps,cost_per_R,pct_target,pct_stop,unresolved_at_boundary,effective_n,profit_factor,max_dd_R
M1|5m|12/26,XRPUSD,M1,5,1308,-0.07339449541284405,-0.18986155325536463,-0.06435984856114055,0.00023746812857350672,-0.32737842910077575,-96.00000000000003,-428.2109852638147,0.3081039755351682,403,905,682,626,-1.1519702553938156,0.8955068837527398,0.7146949903263209,71.46949903263209,0.25398393368793165,30.886850152905197,69.1131498470948,0,1274.3,0.621,434.52
M2|5m|12/26|s0.00,BTCUSD,M2,5,1173,-0.08695652173913043,-0.3594079711801027,-0.12183321056952631,0.0007477088752936271,-0.5674499946134658,-102.0,-665.6188436815953,0.3034953111679454,356,817,623,550,-1.2755315064169515,0.5078555226143476,0.3969726388768876,39.69726388768876,0.4804934728743354,30.434782608695656,69.56521739130434,0,942.7,0.451,665.66
M2|5m|12/26|s0.00,ETHUSD,M2,5,1181,0.03895004233700254,-0.20733463417538311,-0.07028292683911291,4.442741890437995e-05,-0.2386230912585891,46.0,-281.81387077639374,0.34631668077900085,409,772,601,580,-1.1595201992031878,0.7903594220464797,0.635063263472318,63.5063263472318,0.27757313359559166,34.63166807790009,65.36833192209993,0,1100.8,0.713,284.53
M2|5m|12/26|s0.00,SOLUSD,M2,5,1356,-0.015486725663716798,-0.17443967684580794,-0.059132093846036585,2.7420768677313436e-05,-0.249031075586884,-20.99999999999998,-337.6861384958147,0.3281710914454277,445,911,688,668,-1.1503216678729176,0.908850450726886,0.7485047907439695,74.85047907439694,0.2335443499231672,32.81710914454277,67.18289085545722,0,1356.0,0.699,341.36
M2|5m|12/26|s0.00,XRPUSD,M2,5,1278,-0.07042253521126762,-0.18990515471141453,-0.06437462871573375,0.0004718565151502182,-0.3242304621232658,-90.00000000000003,-414.36653059353364,0.30907668231611896,395,883,670,608,-1.1522392172587135,0.897096303345433,0.7146949903263209,71.46949903263209,0.2538079269119981,30.985915492957744,69.01408450704226,0,1236.2,0.624,420.67
M2|5m|12/26|s0.25,BTCUSD,M2,5,732,-0.06557377049180328,-0.3570542210131391,-0.12103532915699632,-0.00032852055005375396,-0.5439918412119925,-48.0,-398.2020277671785,0.3114754098360656,228,504,376,356,-1.2622580212515127,0.5060701787297482,0.3927167027495941,39.27167027495941,0.4784180707201892,31.147540983606557,68.85245901639344,0,676.5,0.468,399.01
M2|5m|12/26|s0.25,ETHUSD,M2,5,646,0.06346749226006192,-0.2015311020578568,-0.06831562781622263,0.0012005388848787427,-0.20517869872913874,41.0,-132.54543937902363,0.3544891640866873,229,417,307,339,-1.139433432228039,0.8395178448108624,0.6739023891190226,67.39023891190224,0.26864619098920073,35.44891640866873,64.55108359133128,0,642.9,0.748,133.87
M2|5m|12/26|s0.25,SOLUSD,M2,5,771,0.05836575875486385,-0.16657963626997196,-0.0564676733118549,-0.0003737187414314664,-0.16505526956839447,45.00000000000003,-127.25761283723214,0.3527885862516213,272,499,378,393,-1.128508247184223,0.969998896683342,0.7829728025646888,78.29728025646888,0.22342102832325839,35.27885862516213,64.72114137483787,0,763.1,0.791,141.5
M2|5m|12/26|s0.25,XRPUSD,M2,5,747,-0.01606425702811246,-0.18534713115333673,-0.06282953598418195,0.00031385041420918443,-0.26392707375142194,-12.000000000000007,-197.15352409231218,0.32663989290495316,244,503,390,357,-1.1418470212765957,0.9328205214032923,0.7519767629498104,75.19767629498104,0.24786281672330948,32.79785809906292,67.20214190093708,0,747.0,0.685,200.28
M2|5m|12/26|s0.50,BTCUSD,M2,5,56,0.017857142857142856,-0.30385077151118534,-0.10300026152921538,0.0047878409299489414,-0.3842060492533089,1.0,-21.5155387581853,0.3392857142857143,19,37,21,35,-1.1934763729348796,0.7049424791301246,0.43903747957714817,43.90374795771481,0.4020631921104518,33.92857142857143,66.07142857142857,0,56.0,0.583,23.05
M2|5m|12/26|s0.50,ETHUSD,M2,5,38,0.02631578947368421,-0.11902030206960738,-0.0403458651083415,0.0006319898301626051,-0.1324183878741021,1.0,-5.03189873921588,0.34210526315789475,13,25,14,24,-1.0946272741369838,1.4402451102153047,1.103575371973553,110.3575371973553,0.1587341773477863,34.21052631578947,65.78947368421053,0,38.0,0.827,9.99
M2|5m|12/26|s0.50,SOLUSD,M2,5,38,0.18421052631578946,-0.10666843911046077,-0.03615879291880025,-0.0033390182899079098,0.03804427599662054,7.0,1.4456824878715804,0.39473684210526316,15,23,18,20,-1.0650852655169534,1.586008220142119,1.2913345278622133,129.1334527862213,0.14616625031916897,39.473684210526315,60.526315789473685,0,38.0,1.055,9.56
M2|5m|12/26|s0.50,XRPUSD,M2,5,40,0.575,-0.22048435267484395,-0.07474045853384541,-0.001938493982279551,0.27783669480903106,23.0,11.113467792361241,0.5,20,20,20,20,0.18090493922930717,1.4994527615510562,0.9605681209480148,96.05681209480149,0.2971633051909689,52.5,47.5,0,40.0,1.434,6.61
M3|5m|12/26|v1.2,BTCUSD,M3,5,273,-0.07692307692307693,-0.2370062461755847,-0.08034110039850328,-0.0037162718641714824,-0.3979866953613364,-21.0,-108.65036783364484,0.3076923076923077,84,189,147,126,-1.187129324041205,0.7582379199229481,0.6354100964795477,63.54100964795477,0.3210636184382595,30.76923076923077,69.23076923076923,0,255.8,0.57,110.57
M3|5m|12/26|v1.2,ETHUSD,M3,5,218,-0.05045871559633028,-0.12582921295482988,-0.04265397049316267,0.0006675900944783771,-0.21827430894984445,-11.0,-47.58379935106609,0.3165137614678899,69,149,102,116,-1.102462311939883,1.2435879156839464,1.0798458106059758,107.98458106059759,0.16781559335351418,31.65137614678899,68.34862385321101,0,218.0,0.727,49.37
M3|5m|12/26|v1.2,SOLUSD,M3,5,211,0.18009478672985782,-0.12112160330816525,-0.04105817061293737,-0.0006930475098469541,0.017221965298908255,38.0,3.6338346780696416,0.3933649289099526,83,128,100,111,-1.0775804095937225,1.3478168557592176,1.0978763367967121,109.78763367967122,0.1628728214309496,39.33649289099526,60.66350710900474,0,206.2,1.024,27.04
M3|5m|12/26|v1.2,XRPUSD,M3,5,203,0.004926108374384166,-0.1329692280481367,-0.04507431459258871,-0.00031508768675011833,-0.17343252195309136,0.9999999999999858,-35.20680195647755,0.33497536945812806,68,135,105,98,-1.101000499668639,1.2428642980478237,0.9536267353052945,95.36267353052945,0.17835863032747554,33.497536945812804,66.50246305418719,0,193.3,0.78,48.04
M3|5m|12/26|v1.5,BTCUSD,M3,5,77,0.12987012987012986,-0.15643588985734494,-0.05302911520587964,-0.0021467662136406642,-0.08174164140673537,10.0,-6.294106388318624,0.37662337662337664,29,48,38,39,-1.130210465116279,1.0071593028765027,0.8245477487676597,82.45477487676597,0.21161177127686526,37.66233766233766,62.33766233766234,0,77.0,0.892,16.19
M3|5m|12/26|v1.5,ETHUSD,M3,5,49,-0.14285714285714285,-0.09887827451219997,-0.03351805915667796,0.0035584534567359694,-0.27169502306928484,-7.0,-13.313056130394957,0.2857142857142857,14,35,26,23,-1.09947740220662,1.5907357427175441,1.4572905555099724,145.72905555099726,0.12883788021214196,28.57142857142857,71.42857142857143,0,48.0,0.666,16.11
M3|5m|12/26|v1.5,SOLUSD,M3,5,36,-0.3333333333333333,-0.08406711279564419,-0.028497326371404803,0.0006706771241252958,-0.44522709537625693,-12.0,-16.02817543354525,0.2222222222222222,8,28,18,18,-1.070717378907169,2.0178037353893044,1.8285258322875309,182.85258322875308,0.11189376204292367,22.22222222222222,77.77777777777779,0,33.0,0.487,19.0
M3|5m|12/26|v1.5,XRPUSD,M3,5,30,-0.5,-0.07455854685033544,-0.02527408367807981,-0.0027952370898463126,-0.6026278676182615,-15.0,-18.078836028547844,0.16666666666666666,5,25,13,17,-1.0766932163012637,2.0861718757525236,1.7891979901256898,178.91979901256897,0.1026278676182616,16.666666666666664,83.33333333333334,0,29.0,0.347,16.97
M4|5m|12/26|d0.25,BTCUSD,M4,5,809,0.14585908529048208,-0.7485508442273271,-0.2537460488906194,-0.00034697868910824937,-0.8567847865165727,118.0,-693.1388922919074,0.3411619283065513,276,533,409,400,-1.4033756989247312,0.2780772223129153,0.20539651611310938,20.539651611310937,1.0026438718070547,38.19530284301607,61.804697156983934,0,809.0,0.313,690.28
M4|5m|12/26|d0.25,ETHUSD,M4,5,916,0.14956331877729256,-0.40447850689482373,-0.13711135826943177,0.0003787060571757063,-0.3916478403297872,137.0,-358.7494217420851,0.3799126637554585,348,568,451,465,-1.2498475682033656,0.44723995812037964,0.34805048517734,34.805048517734,0.5412111591070797,38.318777292576414,61.68122270742358,0,916.0,0.586,358.39
M4|5m|12/26|d0.25,SOLUSD,M4,5,852,0.0457746478873239,-0.331569913495549,-0.11239658084594882,7.075394811620343e-05,-0.3981210925060577,38.99999999999996,-339.19917081516115,0.34624413145539906,295,557,435,417,-1.2221033188100603,0.543764112082933,0.4224331680872256,42.243316808722554,0.4438957403933816,34.859154929577464,65.14084507042254,0,852.0,0.575,338.3
M4|5m|12/26|d0.25,XRPUSD,M4,5,929,-0.011840688912809472,-0.3765775646899675,-0.127653411759311,-0.0013132004935929563,-0.5173848658556809,-11.0,-480.6505403799275,0.32508073196986004,302,627,466,463,-1.2569068744000031,0.5028824942345896,0.37907992803906554,37.90799280390656,0.5055441769428715,32.93864370290635,67.06135629709364,0,919.3,0.486,479.8
M4|5m|12/26|d0.5,BTCUSD,M4,5,1199,0.11592994161801501,-0.7108559947936657,-0.24096813382836127,-0.00040962674765576495,-0.8363038137516678,139.0,-1002.7282726882497,0.3386155129274395,406,793,618,581,-1.3734211279307142,0.31658666637694705,0.2377887610419471,23.778876104194712,0.9522337553696828,37.1976647206005,62.8023352793995,0,1002.0,0.333,1001.87
M4|5m|12/26|d0.5,ETHUSD,M4,5,1256,0.09394904458598727,-0.3664321748696757,-0.12421429656599177,9.580738926055044e-05,-0.3966016194604197,118.0,-498.13163404228715,0.35987261146496813,452,804,637,619,-1.228651396696808,0.5073317004509689,0.39416776507474793,39.41677650747479,0.49055066404640696,36.46496815286624,63.53503184713376,0,1187.7,0.581,496.46
M4|5m|12/26|d0.5,SOLUSD,M4,5,1210,0.06859504132231403,-0.3126304935628985,-0.1059764384958978,0.00015826444245417497,-0.3498536262940281,82.99999999999999,-423.32288781577404,0.35206611570247937,426,784,627,583,-1.1987524330983468,0.6013390229037346,0.46552627042190187,46.55262704219018,0.41844866761634214,35.6198347107438,64.3801652892562,0,1157.6,0.613,422.2
M4|5m|12/26|d0.5,XRPUSD,M4,5,1262,-0.001584786053882726,-0.3443031666773345,-0.11671293785672356,-0.0007369515104853991,-0.4633378420984262,-2.0,-584.7323567282139,0.329635499207607,416,846,641,621,-1.2276016891457924,0.5725489576053707,0.43133983849947805,43.1339838499478,0.4617530560445435,33.28050713153724,66.71949286846277,0,1158.2,0.527,587.85
M5|5m|12/26,BTCUSD,M5,5,1102,0.018148820326678767,-0.4058164415743641,-0.137564895448937,0.0006953553567889473,-0.5245371613398333,20.0,-578.0399517964963,0.33756805807622503,372,730,525,577,-1.303741607299012,0.42689993887534,0.3429261227900382,34.29261227900382,0.542685981666512,33.938294010889294,66.0617059891107,0,1020.6,0.485,578.08
M5|5m|12/26,ETHUSD,M5,5,1169,-0.001710863986313088,-0.2348440866912616,-0.0796081649800887,-0.0007196582295201186,-0.31688277388718356,-2.0,-370.43596267411755,0.33276304533789564,389,780,593,576,-1.1977789382716049,0.6670980019894285,0.5597639914595779,55.97639914595779,0.3151719099008705,33.27630453378956,66.72369546621043,0,1169.0,0.638,373.43
M5|5m|12/26,SOLUSD,M5,5,1194,0.04522613065326632,-0.1876890993333359,-0.06362342350282575,-0.0007824432495951637,-0.2068688354324905,53.999999999999986,-247.00138950639365,0.34840871021775544,416,778,553,641,-1.1615405894519861,0.8072650139036585,0.6935835597547473,69.35835597547472,0.2520949660857568,34.84087102177554,65.15912897822446,0,1134.0,0.746,252.23
M5|5m|12/26,XRPUSD,M5,5,1232,0.056818181818181816,-0.21420877161484034,-0.07261314292028487,-0.0010112833084378635,-0.2310150160253813,70.0,-284.61049974326977,0.3522727272727273,434,798,588,644,-1.1666321353348639,0.7483142322129661,0.6118061998851976,61.18061998851976,0.2878331978435631,35.22727272727273,64.77272727272727,0,1232.0,0.721,284.81
M1|5m|20/50,BTCUSD,M1,5,720,0.0125,-0.29723391627780604,-0.10075725975518848,-0.0006874253833897917,-0.38617860141638427,9.0,-278.04859301979667,0.33611111111111114,242,478,357,363,-1.199126668146609,0.6289691558593846,0.4836314063818325,48.36314063818325,0.3986786014163843,33.75,66.25,0,688.3,0.582,285.46
M1|5m|20/50,ETHUSD,M1,5,747,0.10441767068273092,-0.24069069647264507,-0.08159006660089663,0.0003425845270930967,-0.2175205078637177,78.0,-162.48781937419713,0.3668005354752343,274,473,383,364,-1.112805056179776,1.0252797930507886,0.8185849877730343,81.85849877730344,0.3219381785464486,36.813922356091034,63.186077643908966,0,747.0,0.748,162.85
M1|5m|20/50,SOLUSD,M1,5,812,0.07512315270935961,-0.1379560482122501,-0.04676476210584749,0.0009855017684782896,-0.1086121558402597,61.0,-88.19307054229087,0.3583743842364532,291,521,407,405,-1.100037764844228,1.2082880331833212,0.9970547480333168,99.70547480333168,0.18373530854961928,35.83743842364532,64.16256157635468,0,787.1,0.857,103.62
M1|5m|20/50,XRPUSD,M1,5,813,-0.003690036900368995,-0.16237973878183112,-0.05504397924807834,-6.422111107399009e-05,-0.22117797604135245,-2.999999999999993,-179.81769452161953,0.33210332103321033,270,543,416,397,-1.1135502817296923,1.0882172064861564,0.8449514152936214,84.49514152936214,0.21748793914098347,33.210332103321036,66.78966789667896,0,800.5,0.728,187.98
M2|5m|20/50|s0.00,BTCUSD,M2,5,708,0.00423728813559322,-0.29549261147119465,-0.10016698693938801,-0.0005583625430980317,-0.39198067281808746,3.0,-277.52231635520593,0.3333333333333333,236,472,349,359,-1.199126668146609,0.6319254674754199,0.4836314063818325,48.36314063818325,0.39621796095368067,33.47457627118644,66.52542372881356,0,667.5,0.577,283.15
M2|5m|20/50|s0.00,ETHUSD,M2,5,742,0.1078167115902965,-0.24209851821903594,-0.08206729431153763,0.00043312204452232987,-0.21591597889575473,80.0,-160.20965634065,0.36792452830188677,273,469,380,362,-1.1129059896283495,1.023340416925349,0.8146727092338366,81.46727092338365,0.32373269048605124,36.92722371967655,63.07277628032345,0,742.0,0.75,160.57
M2|5m|20/50|s0.00,SOLUSD,M2,5,815,0.08588957055214724,-0.13801611042135944,-0.046785122176732016,0.0009360492236919791,-0.09797561282225224,70.0,-79.85012445013558,0.3619631901840491,295,520,410,405,-1.099691564844587,1.2052814147504454,0.9892646956769234,98.92646956769235,0.1838651833743995,36.19631901840491,63.80368098159509,0,813.1,0.871,95.58
M2|5m|20/50|s0.00,XRPUSD,M2,5,802,-0.008728179551122185,-0.16203317963745104,-0.05492650157201729,0.0001348131886125521,-0.22555304757197792,-6.999999999999993,-180.8935441527263,0.33042394014962595,265,537,410,392,-1.1141711859732069,1.0926193798193282,0.8533073340839827,85.33073340839827,0.21682486802085574,33.042394014962596,66.9576059850374,0,790.6,0.723,191.93
M2|5m|20/50|s0.25,BTCUSD,M2,5,373,0.005361930294906166,-0.25906094206582847,-0.08781726849689099,-0.0017174728217904517,-0.3432337530896037,2.0,-128.02618990242217,0.3351206434316354,125,248,180,193,-1.1758366128218072,0.7266323759885233,0.5414365165684324,54.14365165684324,0.3485956833845099,33.51206434316354,66.48793565683646,0,367.6,0.619,127.72
M2|5m|20/50|s0.25,ETHUSD,M2,5,345,0.09565217391304348,-0.13567376587577362,-0.04599110707653344,0.0003136301214726272,-0.08569906891779097,33.0,-29.566178776637884,0.3652173913043478,126,219,167,178,-1.0974868926553674,1.2529018378355825,1.0426110607434247,104.26110607434246,0.18135124283083445,36.52173913043478,63.47826086956522,0,333.7,0.886,41.68
M2|5m|20/50|s0.25,SOLUSD,M2,5,411,0.12408759124087594,-0.11505108814087156,-0.0390003688613124,-0.00011783809668192177,-0.03008170385798991,51.000000000000014,-12.363580285633853,0.3746958637469586,154,257,198,213,-1.0828064506359785,1.3719588841076003,1.1977195141775552,119.77195141775553,0.1541692950988659,37.469586374695865,62.530413625304135,0,381.7,0.958,50.11
M2|5m|20/50|s0.25,XRPUSD,M2,5,390,1.8219044506669236e-17,-0.13062177186838603,-0.04427856673504612,-0.0012049938328581148,-0.1761053324362902,7.105427357601002e-15,-68.68107965015318,0.3333333333333333,130,260,210,180,-1.1006647876648077,1.2934327993123156,1.1112657663899554,111.12657663899554,0.1761053324362902,33.33333333333333,66.66666666666666,0,390.0,0.776,80.26
M2|5m|20/50|s0.50,BTCUSD,M2,5,21,-0.14285714285714285,-0.2548983349722607,-0.08640621524483413,-0.01716683853585854,-0.5013285316100964,-3.0,-10.527899163812023,0.2857142857142857,6,15,7,14,-1.153390020376974,1.0372810280459972,0.6592464410625317,65.92464410625317,0.3584713887529534,28.57142857142857,71.42857142857143,0,21.0,0.466,10.04
M2|5m|20/50|s0.50,ETHUSD,M2,5,7,-0.14285714285714285,-0.06233063338782951,-0.02112902826706085,0.0004682170863716083,-0.22584858742566158,-1.0,-1.5809401119796311,0.2857142857142857,2,5,4,3,-1.05627391112394,2.4127391127387243,2.6104674855912062,261.0467485591206,0.08299144456851874,28.57142857142857,71.42857142857143,0,7.0,0.7,3.12
M2|5m|20/50|s0.50,SOLUSD,M2,5,9,-0.6666666666666666,-0.04774753150680499,-0.016185603900611863,0.003838512159893525,-0.72676128991419,-6.0,-6.54085160922771,0.1111111111111111,1,8,1,8,-1.0493002034428793,2.695212913571193,2.8035725721829903,280.357257218299,0.060094623247523335,11.11111111111111,88.88888888888889,0,9.0,0.23,6.38
M2|5m|20/50|s0.50,XRPUSD,M2,5,3,1.0,-0.07508313366918914,-0.025451909718369203,0.0009733629573115046,0.9004383195697532,3.0,2.7013149587092595,0.6666666666666666,2,1,1,2,1.8585726426974527,1.7223816342707616,2.0011156045181946,200.11156045181949,0.09956168043024684,66.66666666666666,33.33333333333333,0,3.0,3.48,1.09
M3|5m|20/50|v1.2,BTCUSD,M3,5,195,0.015384615384615385,-0.23259444882243482,-0.0788455758720118,0.0003416731405669736,-0.2957137361692642,3.0,-57.66417855300652,0.3333333333333333,65,130,88,107,-1.1610003396226416,0.8101203047101262,0.6041051692180957,60.410516921809574,0.31109835155387966,33.84615384615385,66.15384615384615,0,195.0,0.659,69.34
M3|5m|20/50|v1.2,ETHUSD,M3,5,170,0.0058823529411764705,-0.11435001020737445,-0.03876271532453372,0.0020681924236697078,-0.14516218016706198,1.0,-24.677570628400538,0.3352941176470588,57,113,64,106,-1.0927510164599266,1.520238295022175,1.3132855095960578,131.3285509596058,0.1510445331082385,33.52941176470588,66.47058823529412,0,169.7,0.81,27.9
M3|5m|20/50|v1.2,SOLUSD,M3,5,160,0.2375,-0.0950923026981638,-0.03223467888073349,0.0005365623546934874,0.1107095807757962,38.0,17.713532924127392,0.4125,66,94,78,82,-1.0551829165701296,1.67276856859776,1.4569461661698992,145.69461661698992,0.1267904192242038,41.25,58.75,0,155.7,1.167,14.34
M3|5m|20/50|v1.2,XRPUSD,M3,5,135,5.2632795241488905e-17,-0.1185264477323682,-0.04017845685842989,-0.004328302767721509,-0.1630332073585195,7.105427357601002e-15,-22.009482993400134,0.3333333333333333,45,90,66,69,-1.0886277015437393,1.4902957926042428,1.21658011155992,121.65801115599201,0.1630332073585196,33.33333333333333,66.66666666666666,0,132.1,0.791,33.27
M3|5m|20/50|v1.5,BTCUSD,M3,5,55,0.36363636363636365,-0.15810028829861247,-0.05359331806732627,-0.0011990682770578567,0.15074368899336701,20.0,8.290902894635186,0.45454545454545453,25,30,27,28,-1.0767345967365967,1.1068838305008057,0.8285214756709365,82.85214756709364,0.2128926746429967,45.45454545454545,54.54545454545454,0,55.0,1.232,8.85
M3|5m|20/50|v1.5,ETHUSD,M3,5,37,-0.2702702702702703,-0.09090096081825078,-0.030813885023135857,0.001966858127906998,-0.3900182579837499,-10.0,-14.430675545398746,0.24324324324324326,9,28,17,20,-1.0994868969181728,1.9217503361132826,1.5994363220010601,159.943632200106,0.11974798771347964,24.324324324324326,75.67567567567568,0,37.0,0.547,19.2
M3|5m|20/50|v1.5,SOLUSD,M3,5,34,0.5882352941176471,-0.0622983808685113,-0.021118095209664844,0.0023816380455537085,0.5072004560850246,20.0,17.244815506890838,0.5294117647058824,18,16,17,17,1.8256074297659877,2.413002204961891,2.2493712338603222,224.9371233860322,0.08103483803262243,52.94117647058824,47.05882352941176,0,34.0,2.005,4.31
M3|5m|20/50|v1.5,XRPUSD,M3,5,23,-0.08695652173913043,-0.06318890038744718,-0.02141996623303294,-0.0020191473860701158,-0.17358453574568067,-2.0,-3.9924443221506554,0.30434782608695654,7,16,12,11,-1.0476262814070352,2.425393955885012,1.7800223537690816,178.00223537690815,0.08662801400655024,30.434782608695656,69.56521739130434,0,23.0,0.769,7.53
M4|5m|20/50|d0.25,BTCUSD,M4,5,374,0.0427807486631016,-0.9932496970896963,-0.33669481257277845,-0.0007032576174975414,-1.2878670186168708,16.0,-481.6622649627097,0.28342245989304815,106,268,190,184,-1.511866944151739,0.2595297967732989,0.18442476948130676,18.442476948130675,1.3306477672799724,34.75935828877005,65.24064171122996,0,361.5,0.209,478.04
M4|5m|20/50|d0.25,ETHUSD,M4,5,433,0.053117782909930716,-0.45106705524575813,-0.15290408652398582,-0.0002299190935933101,-0.5510832779534066,23.0,-238.61905935382507,0.3418013856812933,148,285,198,235,-1.2974272222222223,0.4326605071622995,0.33940561255461255,33.940561255461255,0.6042010608633372,35.10392609699769,64.8960739030023,0,382.1,0.475,237.71
M4|5m|20/50|d0.25,SOLUSD,M4,5,365,-0.01369863013698601,-0.37843292741249274,-0.12828234827542126,0.00033545849102932697,-0.5200784473338707,-4.999999999999893,-189.82863327686277,0.32602739726027397,119,246,190,175,-1.224337582292849,0.5519235874271632,0.38505747126436063,38.50574712643606,0.5063798171968845,32.87671232876712,67.12328767123287,0,365.0,0.484,194.97
M4|5m|20/50|d0.25,XRPUSD,M4,5,389,-0.05141388174807196,-0.45158867576557987,-0.15308090703917962,-0.002203408110192213,-0.6582868726630238,-19.999999999999993,-256.07359346591625,0.3059125964010283,119,270,191,198,-1.256490597014928,0.5287545054410391,0.37895065828026886,37.89506582802689,0.6068729909149517,31.619537275064268,68.38046272493573,0,351.2,0.414,258.7
M4|5m|20/50|d0.5,BTCUSD,M4,5,588,0.02040816326530612,-0.9667552255131581,-0.3277136357671722,-0.00019076184034649938,-1.2742514598553707,12.0,-749.259858394958,0.27721088435374147,163,425,301,287,-1.4360521613530866,0.3039258400625054,0.21392017677760922,21.392017677760922,1.2946596231206768,34.01360544217687,65.98639455782312,0,506.8,0.216,747.85
M4|5m|20/50|d0.5,ETHUSD,M4,5,655,0.07633587786259542,-0.4035239771214565,-0.136787788854731,0.0005942945534755452,-0.46338159356011654,50.0,-303.51494378187635,0.3511450381679389,230,425,321,334,-1.229348904109589,0.49215775366931674,0.3653286441911285,36.53286441911285,0.539717471422712,35.87786259541985,64.12213740458014,0,553.5,0.527,301.72
M4|5m|20/50|d0.5,SOLUSD,M4,5,586,0.06484641638225275,-0.36169869946517785,-0.12260972863226366,0.0004077323313765487,-0.41905427938381223,38.000000000000114,-245.56580771891396,0.34812286689419797,204,382,292,294,-1.1824913986205252,0.6297105478016225,0.4404617299476039,44.04617299476039,0.483900695766065,35.49488054607509,64.50511945392492,0,575.3,0.557,246.24
M4|5m|20/50|d0.5,XRPUSD,M4,5,637,0.012558869701726856,-0.44609728022835565,-0.15121941702656122,-0.0012180508818926549,-0.5859758784350826,8.000000000000007,-373.2666345631476,0.3281004709576138,209,428,324,313,-1.2407099999999995,0.5563810760358654,0.39956855702098826,39.95685570209883,0.5985347481368094,33.75196232339089,66.2480376766091,0,637.0,0.463,378.75
M5|5m|20/50,BTCUSD,M5,5,674,-0.04747774480712166,-0.3534211774253262,-0.11980378895773773,0.000284378033092223,-0.5204183331570933,-32.0,-350.7619565478809,0.31602373887240354,213,461,335,339,-1.2757590113721777,0.5143512514751114,0.4059843214261056,40.598432142610555,0.47294058834997166,31.750741839762615,68.24925816023739,0,636.4,0.485,358.86
M5|5m|20/50,ETHUSD,M5,5,677,0.03692762186115214,-0.21001354515449228,-0.0711910322557601,-0.001031588168844406,-0.24530854371794467,25.0,-166.07388409704853,0.345642540620384,234,443,349,328,-1.1507526086956525,0.8109232591391364,0.643880129979543,64.3880129979543,0.28223616557909675,34.5642540620384,65.4357459379616,0,649.3,0.707,171.42
M5|5m|20/50,SOLUSD,M5,5,699,0.0944206008583691,-0.1597251865094356,-0.05414413102014766,-0.0008752304345704482,-0.12032394710578462,66.0,-84.10643902694345,0.3648068669527897,255,444,328,371,-1.1140515660685155,1.0070839620679863,0.8226435188661941,82.26435188661941,0.2147445479641537,36.48068669527897,63.519313304721024,0,686.2,0.844,96.15
M5|5m|20/50,XRPUSD,M5,5,708,0.06355932203389832,-0.1898245030845585,-0.06434728918120627,-0.0023344557333626714,-0.19294692596522908,45.00000000000001,-136.6064235833822,0.3545197740112994,251,457,325,383,-1.1329908194356717,0.879693919065551,0.7231517688660514,72.31517688660514,0.2565062479991274,35.451977401129945,64.54802259887006,0,708.0,0.761,137.8
M1|5m|50/200,BTCUSD,M1,5,285,0.10526315789473684,-0.34040721139683644,-0.11539227504977508,-0.0002925443132046439,-0.35082887286507936,30.0,-99.98622876654761,0.3508771929824561,100,185,144,141,-1.1486843788546255,0.8863331587553973,0.6170680671720974,61.70680671720974,0.4560920307598162,36.84210526315789,63.1578947368421,0,255.5,0.625,108.32
M1|5m|50/200,ETHUSD,M1,5,335,0.10149253731343279,-0.1633325553080137,-0.0553669679010216,-0.000430517268954369,-0.1176375031645568,33.999999999999986,-39.40856356012653,0.3641791044776119,122,213,167,168,-1.0831046927751518,1.3390937439269377,1.0200846651623336,102.00846651623337,0.21913004047798962,36.71641791044776,63.28358208955224,0,323.4,0.848,46.4
M1|5m|50/200,SOLUSD,M1,5,345,0.08695652173913043,-0.28586291727291074,-0.09690268382132569,-0.0011075785869060495,-0.2969166579420121,30.0,-102.43624698999417,0.35942028985507246,124,221,171,174,-1.0690779530391974,1.5055801030471896,1.2868269556383256,128.68269556383257,0.38387317968114254,36.231884057971016,63.76811594202898,0,345.0,0.686,84.36
M1|5m|50/200,XRPUSD,M1,5,331,0.03323262839879153,-0.22991264249975799,-0.07793648898296882,-0.0016037915388315532,-0.27622029462276687,10.999999999999995,-91.42891752013583,0.33534743202416917,111,220,159,172,-1.0760823003194886,1.4331319853790154,1.106972167556925,110.69721675569251,0.3094529230215584,34.44108761329305,65.55891238670695,0,331.0,0.686,99.59
M2|5m|50/200|s0.00,BTCUSD,M2,5,283,0.11307420494699646,-0.34149933721106185,-0.11576248719019046,-0.00015711437828148177,-0.3443447338325373,32.0,-97.44955967460805,0.35335689045936397,100,183,141,142,-1.143997074829932,0.8899055524231302,0.617353290834714,61.735329083471406,0.45741893877953377,37.102473498233216,62.89752650176679,0,256.4,0.63,105.78
M2|5m|50/200|s0.00,ETHUSD,M2,5,330,0.09090909090909087,-0.16365959100233007,-0.05547782745841697,-0.00023014709603321802,-0.1284584746476894,29.99999999999999,-42.3912966337375,0.3606060606060606,119,211,167,163,-1.0840222718852697,1.3444907848641063,1.0220899985419942,102.20899985419942,0.21936756555678025,36.36363636363637,63.63636363636363,0,313.9,0.835,50.41
